IndividualID,SiteID,Country,Latitude,Longitude,Period,PhaseID,gaussianModelMu,gaussianModelSigma,YearBP,RiteID,Culture,Sex,DepositionType,Dismembered,Head,BodyPositioning,BurialSide,BurialOrientationMin,BurialOrientationMax,GraveGoods,Ochre,DepositionType_bog body,DepositionType_cenotaph,DepositionType_cremation,DepositionType_disarticulated,DepositionType_inhumation,DepositionType_inhumation: carbonized,BodyPositioning_crouched,BodyPositioning_extended,"BodyPositioning_extended, rhomboid",BodyPositioning_heap,BodyPositioning_inside a vessel,BodyPositioning_irregular,BodyPositioning_prone,BodyPositioning_scattered,BodyPositioning_sitting,BurialSide_back,BurialSide_back/left,BurialSide_back/right,BurialSide_bottom,BurialSide_front,BurialSide_front/left,BurialSide_front/right,BurialSide_left,BurialSide_left/back,BurialSide_left/front,BurialSide_right,BurialSide_right/back,BurialSide_right/front,CitationID,aDNAID,Num,ANCE1_v2,ANCE2_v2,ANCE3_v2,ANCE4_v2,ANCE5_v2,ANCE6_v2,ANCE7_v2,ANCE8_v2,ANCE9_v2,mobility_MDS_250y_retrospective,mobility_PCA_250y_retrospective,AncestryMatch_distance,MobilityMatch_distance,aDNACitationID,time_added,user_added,time_last_update,user_last_update
C05060,S10527,Hungary,47.619,19.078,Eneolithic,BUDAK1,4985,154,4985,R02757,Baden,0,inhumation,0,1,crouched,left,180,270,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,bondá2009a,,1669,0.00018275,0.026772,0.00172875,0.214893,0.0018625,0.73360675,0.00058625,0.02035825,1e-05,60.25,94.5,281.137564960604,66.4652580248936,,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost
C05061,S10527,Hungary,47.619,19.078,Eneolithic,BUDAK1,4985,154,4985,R02758,Baden,0,inhumation,0,1,crouched,left,180,270,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,bondá2009a,,1670,0.00018275,0.026772,0.00172875,0.214893,0.0018625,0.73360675,0.00058625,0.02035825,1e-05,60.25,94.5,281.137564960604,66.4652580248936,,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost
C05062,S10527,Hungary,47.619,19.078,Eneolithic,BUDAK1,4985,154,4985,R02759,Baden,0.5,inhumation,0,1,crouched,right,90,180,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,bondá2009a,,1671,0.00018275,0.026772,0.00172875,0.214893,0.0018625,0.73360675,0.00058625,0.02035825,1e-05,60.25,94.5,281.137564960604,66.4652580248936,,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost
C05063,S10527,Hungary,47.619,19.078,Eneolithic,BUDAK1,4985,154,4985,R02760,Baden,1,inhumation,0,1,crouched,right,90,180,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,bondá2009a,,1672,0.00018275,0.026772,0.00172875,0.214893,0.0018625,0.73360675,0.00058625,0.02035825,1e-05,60.25,94.5,281.137564960604,66.4652580248936,,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost
C05064,S10527,Hungary,47.619,19.078,Eneolithic,BUDAK1,4985,154,4985,R02761,Baden,1,inhumation,0,1,crouched,right,90,180,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,bondá2009a,,1673,0.00018275,0.026772,0.00172875,0.214893,0.0018625,0.73360675,0.00058625,0.02035825,1e-05,60.25,94.5,281.137564960604,66.4652580248936,,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost
C05065,S10527,Hungary,47.619,19.078,Eneolithic,BUDAK1,4985,154,4985,R02762,Baden,0.5,inhumation,0,1,crouched,left,90,180,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,bondá2009a,,1674,0.00018275,0.026772,0.00172875,0.214893,0.0018625,0.73360675,0.00058625,0.02035825,1e-05,60.25,94.5,281.137564960604,66.4652580248936,,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost
C05066,S10527,Hungary,47.619,19.078,Eneolithic,BUDAK1,4985,154,4985,R02763,Baden,1,inhumation,0,1,crouched,right,45,135,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,bondá2009a,,1675,0.00018275,0.026772,0.00172875,0.214893,0.0018625,0.73360675,0.00058625,0.02035825,1e-05,60.25,94.5,281.137564960604,66.4652580248936,,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost
C05067,S10527,Hungary,47.619,19.078,Eneolithic,BUDAK1,4985,154,4985,R02764,Baden,1,inhumation,0,1,crouched,left,135,225,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,bondá2009a,,1676,0.00018275,0.026772,0.00172875,0.214893,0.0018625,0.73360675,0.00058625,0.02035825,1e-05,60.25,94.5,281.137564960604,66.4652580248936,,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost
C05068,S10527,Hungary,47.619,19.078,Eneolithic,BUDAK1,4985,154,4985,R02765,Baden,0.75,inhumation,0,1,crouched,left,90,180,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,bondá2009a,,1677,0.00018275,0.026772,0.00172875,0.214893,0.0018625,0.73360675,0.00058625,0.02035825,1e-05,60.25,94.5,281.137564960604,66.4652580248936,,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost
C05069,S10527,Hungary,47.619,19.078,Eneolithic,BUDAK1,4985,154,4985,R02766,Baden,0.25,inhumation,0,1,crouched,right,90,180,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,bondá2009a,,1678,0.00018275,0.026772,0.00172875,0.214893,0.0018625,0.73360675,0.00058625,0.02035825,1e-05,60.25,94.5,281.137564960604,66.4652580248936,,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost
C05070,S10527,Hungary,47.619,19.078,Eneolithic,BUDAK1,4985,154,4985,R02767,Baden,0.5,inhumation,0,1,crouched,left,90,180,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,bondá2009a,,1679,0.00018275,0.026772,0.00172875,0.214893,0.0018625,0.73360675,0.00058625,0.02035825,1e-05,60.25,94.5,281.137564960604,66.4652580248936,,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost
C05071,S10527,Hungary,47.619,19.078,Eneolithic,BUDAK1,4985,154,4985,R02768,Baden,0.5,inhumation,0,1,crouched,right,90,180,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,bondá2009a,,1680,0.00018275,0.026772,0.00172875,0.214893,0.0018625,0.73360675,0.00058625,0.02035825,1e-05,60.25,94.5,281.137564960604,66.4652580248936,,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost
C05072,S10527,Hungary,47.619,19.078,Eneolithic,BUDAK1,4985,154,4985,R02769,Baden,0.5,inhumation,0,1,crouched,left,135,225,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,bondá2009a,,1681,0.00018275,0.026772,0.00172875,0.214893,0.0018625,0.73360675,0.00058625,0.02035825,1e-05,60.25,94.5,281.137564960604,66.4652580248936,,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost
C05073,S10527,Hungary,47.619,19.078,Eneolithic,BUDAK1,4985,154,4985,R02770,Baden,1,inhumation,0,1,crouched,left,135,225,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,bondá2009a,,1682,0.00018275,0.026772,0.00172875,0.214893,0.0018625,0.73360675,0.00058625,0.02035825,1e-05,60.25,94.5,281.137564960604,66.4652580248936,,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost
C05074,S10527,Hungary,47.619,19.078,Eneolithic,BUDAK1,4985,154,4985,R02771,Baden,0.5,inhumation,0,1,crouched,right,135,225,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,bondá2009a,,1683,0.00018275,0.026772,0.00172875,0.214893,0.0018625,0.73360675,0.00058625,0.02035825,1e-05,60.25,94.5,281.137564960604,66.4652580248936,,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost
C05075,S10527,Hungary,47.619,19.078,Eneolithic,BUDAK1,4985,154,4985,R02772,Baden,0.5,inhumation,0,1,crouched,left,135,225,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,bondá2009a,,1684,0.00018275,0.026772,0.00172875,0.214893,0.0018625,0.73360675,0.00058625,0.02035825,1e-05,60.25,94.5,281.137564960604,66.4652580248936,,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost
C05076,S10527,Hungary,47.619,19.078,Eneolithic,BUDAK1,4985,154,4985,R02773,Baden,0.75,inhumation,0,1,irregular,right,45,135,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,bondá2009a,,1685,0.00018275,0.026772,0.00172875,0.214893,0.0018625,0.73360675,0.00058625,0.02035825,1e-05,60.25,94.5,281.137564960604,66.4652580248936,,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost
C05077,S10527,Hungary,47.619,19.078,Eneolithic,BUDAK1,4985,154,4985,R02774,Baden,0.5,inhumation,0,1,crouched,right,90,180,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,bondá2009a,,1686,0.00018275,0.026772,0.00172875,0.214893,0.0018625,0.73360675,0.00058625,0.02035825,1e-05,60.25,94.5,281.137564960604,66.4652580248936,,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost
C05078,S10527,Hungary,47.619,19.078,Eneolithic,BUDAK1,4985,154,4985,R02775,Baden,0.5,inhumation,0,1,crouched,left,180,270,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,bondá2009a,,1687,0.00018275,0.026772,0.00172875,0.214893,0.0018625,0.73360675,0.00058625,0.02035825,1e-05,60.25,94.5,281.137564960604,66.4652580248936,,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost
C05079,S10527,Hungary,47.619,19.078,Eneolithic,BUDAK1,4985,154,4985,R02776,Baden,0,inhumation,0,1,crouched,left,90,180,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,bondá2009a,,1688,0.00018275,0.026772,0.00172875,0.214893,0.0018625,0.73360675,0.00058625,0.02035825,1e-05,60.25,94.5,281.137564960604,66.4652580248936,,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost
C05080,S10527,Hungary,47.619,19.078,Eneolithic,BUDAK1,4985,154,4985,R02777,Baden,0.5,inhumation,0,1,crouched,left,90,180,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,bondá2009a,,1689,0.00018275,0.026772,0.00172875,0.214893,0.0018625,0.73360675,0.00058625,0.02035825,1e-05,60.25,94.5,281.137564960604,66.4652580248936,,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost
C05081,S10527,Hungary,47.619,19.078,Eneolithic,BUDAK1,4985,154,4985,R02778,Baden,0.5,inhumation,0,1,crouched,right,90,180,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,bondá2009a,,1690,0.00018275,0.026772,0.00172875,0.214893,0.0018625,0.73360675,0.00058625,0.02035825,1e-05,60.25,94.5,281.137564960604,66.4652580248936,,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost
C05082,S10527,Hungary,47.619,19.078,Eneolithic,BUDAK1,4985,154,4985,R02779,Baden,0.5,inhumation,0,1,crouched,right,90,180,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,bondá2009a,,1691,0.00018275,0.026772,0.00172875,0.214893,0.0018625,0.73360675,0.00058625,0.02035825,1e-05,60.25,94.5,281.137564960604,66.4652580248936,,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost
C05083,S10527,Hungary,47.619,19.078,Eneolithic,BUDAK1,4985,154,4985,R02780,Baden,0.5,inhumation,0,1,crouched,left,,,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,bondá2009a,,1692,0.00018275,0.026772,0.00172875,0.214893,0.0018625,0.73360675,0.00058625,0.02035825,1e-05,60.25,94.5,281.137564960604,66.4652580248936,,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost
C05084,S10527,Hungary,47.619,19.078,Eneolithic,BUDAK1,4985,154,4985,R02781,Baden,0,inhumation,0,1,crouched,left,135,225,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,bondá2009a,,1693,0.00018275,0.026772,0.00172875,0.214893,0.0018625,0.73360675,0.00058625,0.02035825,1e-05,60.25,94.5,281.137564960604,66.4652580248936,,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost
C05085,S10527,Hungary,47.619,19.078,Eneolithic,BUDAK1,4985,154,4985,R02782,Baden,0.75,inhumation,0,1,crouched,right,90,180,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,bondá2009a,,1694,0.00018275,0.026772,0.00172875,0.214893,0.0018625,0.73360675,0.00058625,0.02035825,1e-05,60.25,94.5,281.137564960604,66.4652580248936,,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost
C05086,S10527,Hungary,47.619,19.078,Eneolithic,BUDAK1,4985,154,4985,R02783,Baden,0.5,inhumation,0,1,crouched,left,90,180,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,bondá2009a,,1695,0.00018275,0.026772,0.00172875,0.214893,0.0018625,0.73360675,0.00058625,0.02035825,1e-05,60.25,94.5,281.137564960604,66.4652580248936,,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost
C05087,S10527,Hungary,47.619,19.078,Eneolithic,BUDAK1,4985,154,4985,R02784,Baden,0.5,inhumation,,1,,,,,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,bondá2009a,,1696,0.00018275,0.026772,0.00172875,0.214893,0.0018625,0.73360675,0.00058625,0.02035825,1e-05,60.25,94.5,281.137564960604,66.4652580248936,,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost
C05088,S10527,Hungary,47.619,19.078,Eneolithic,BUDAK1,4985,154,4985,R02785,Baden,0.25,inhumation,0,1,crouched,left,90,180,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,bondá2009a,,1697,0.00018275,0.026772,0.00172875,0.214893,0.0018625,0.73360675,0.00058625,0.02035825,1e-05,60.25,94.5,281.137564960604,66.4652580248936,,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost
C05089,S10527,Hungary,47.619,19.078,Eneolithic,BUDAK1,4985,154,4985,R02786,Baden,0.75,inhumation,0,1,crouched,front,,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,bondá2009a,,1698,0.00018275,0.026772,0.00172875,0.214893,0.0018625,0.73360675,0.00058625,0.02035825,1e-05,60.25,94.5,281.137564960604,66.4652580248936,,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost
C05090,S10527,Hungary,47.619,19.078,Eneolithic,BUDAK1,4985,154,4985,R02787,Baden,0.5,inhumation,0,1,crouched,left,90,180,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,bondá2009a,,1699,0.00018275,0.026772,0.00172875,0.214893,0.0018625,0.73360675,0.00058625,0.02035825,1e-05,60.25,94.5,281.137564960604,66.4652580248936,,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost
C05091,S10527,Hungary,47.619,19.078,Eneolithic,BUDAK1,4985,154,4985,R02788,Baden,0.5,inhumation,0,1,crouched,right,90,180,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,bondá2009a,,1700,0.00018275,0.026772,0.00172875,0.214893,0.0018625,0.73360675,0.00058625,0.02035825,1e-05,60.25,94.5,281.137564960604,66.4652580248936,,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost
C05092,S10527,Hungary,47.619,19.078,Eneolithic,BUDAK1,4985,154,4985,R02789,Baden,0.5,inhumation,0,1,crouched,left,180,270,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,bondá2009a,,1701,0.00018275,0.026772,0.00172875,0.214893,0.0018625,0.73360675,0.00058625,0.02035825,1e-05,60.25,94.5,281.137564960604,66.4652580248936,,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost
C05093,S10527,Hungary,47.619,19.078,Eneolithic,BUDAK1,4985,154,4985,R02790,Baden,0.5,inhumation,0,1,crouched,right,135,225,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,bondá2009a,,1702,0.00018275,0.026772,0.00172875,0.214893,0.0018625,0.73360675,0.00058625,0.02035825,1e-05,60.25,94.5,281.137564960604,66.4652580248936,,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost
C05094,S10527,Hungary,47.619,19.078,Eneolithic,BUDAK1,4985,154,4985,R02791,Baden,0.5,inhumation,0,1,crouched,right,90,180,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,bondá2009a,,1703,0.00018275,0.026772,0.00172875,0.214893,0.0018625,0.73360675,0.00058625,0.02035825,1e-05,60.25,94.5,281.137564960604,66.4652580248936,,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost
C05095,S10527,Hungary,47.619,19.078,Eneolithic,BUDAK1,4985,154,4985,R02792,Baden,0.5,inhumation,0,1,crouched,left,135,225,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,bondá2009a,,1704,0.00018275,0.026772,0.00172875,0.214893,0.0018625,0.73360675,0.00058625,0.02035825,1e-05,60.25,94.5,281.137564960604,66.4652580248936,,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost
C05096,S10527,Hungary,47.619,19.078,Eneolithic,BUDAK1,4985,154,4985,R02793,Baden,0.5,inhumation,0,1,crouched,front,90,180,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,bondá2009a,,1705,0.00018275,0.026772,0.00172875,0.214893,0.0018625,0.73360675,0.00058625,0.02035825,1e-05,60.25,94.5,281.137564960604,66.4652580248936,,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost
C05097,S10527,Hungary,47.619,19.078,Eneolithic,BUDAK1,4985,154,4985,R02794,Baden,0.5,inhumation,0,1,crouched,left,180,270,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,bondá2009a,,1706,0.00018275,0.026772,0.00172875,0.214893,0.0018625,0.73360675,0.00058625,0.02035825,1e-05,60.25,94.5,281.137564960604,66.4652580248936,,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost
C05098,S10527,Hungary,47.619,19.078,Eneolithic,BUDAK1,4985,154,4985,R02795,Baden,1,inhumation,0,1,crouched,left,180,270,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,bondá2009a,,1707,0.00018275,0.026772,0.00172875,0.214893,0.0018625,0.73360675,0.00058625,0.02035825,1e-05,60.25,94.5,281.137564960604,66.4652580248936,,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost
C05099,S10527,Hungary,47.619,19.078,Eneolithic,BUDAK1,4985,154,4985,R02796,Baden,0.5,inhumation,0,1,crouched,right,135,225,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,bondá2009a,,1708,0.00018275,0.026772,0.00172875,0.214893,0.0018625,0.73360675,0.00058625,0.02035825,1e-05,60.25,94.5,281.137564960604,66.4652580248936,,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost
C05100,S10527,Hungary,47.619,19.078,Eneolithic,BUDAK1,4985,154,4985,R02797,Baden,1,inhumation,0,1,crouched,left,135,225,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,bondá2009a,,1709,0.00018275,0.026772,0.00172875,0.214893,0.0018625,0.73360675,0.00058625,0.02035825,1e-05,60.25,94.5,281.137564960604,66.4652580248936,,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost
C05101,S10527,Hungary,47.619,19.078,Eneolithic,BUDAK1,4985,154,4985,R02798,Baden,0.5,inhumation,0,1,crouched,right,270,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,bondá2009a,,1710,0.00018275,0.026772,0.00172875,0.214893,0.0018625,0.73360675,0.00058625,0.02035825,1e-05,60.25,94.5,281.137564960604,66.4652580248936,,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost
C05102,S10527,Hungary,47.619,19.078,Eneolithic,BUDAK1,4985,154,4985,R02799,Baden,0.5,inhumation,0,1,crouched,left,135,225,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,bondá2009a,,1711,0.00018275,0.026772,0.00172875,0.214893,0.0018625,0.73360675,0.00058625,0.02035825,1e-05,60.25,94.5,281.137564960604,66.4652580248936,,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost
C05103,S10527,Hungary,47.619,19.078,Eneolithic,BUDAK1,4985,154,4985,R02800,Baden,0.5,inhumation,0,1,crouched,right,135,225,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,bondá2009a,,1712,0.00018275,0.026772,0.00172875,0.214893,0.0018625,0.73360675,0.00058625,0.02035825,1e-05,60.25,94.5,281.137564960604,66.4652580248936,,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost
C05104,S10527,Hungary,47.619,19.078,Eneolithic,BUDAK1,4985,154,4985,R02801,Baden,0.5,inhumation,0,1,crouched,right,0,90,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,bondá2009a,,1713,0.00018275,0.026772,0.00172875,0.214893,0.0018625,0.73360675,0.00058625,0.02035825,1e-05,60.25,94.5,281.137564960604,66.4652580248936,,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost
C05105,S10527,Hungary,47.619,19.078,Eneolithic,BUDAK1,4985,154,4985,R02802,Baden,0,inhumation,0,1,crouched,right,180,270,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,bondá2009a,,1714,0.00018275,0.026772,0.00172875,0.214893,0.0018625,0.73360675,0.00058625,0.02035825,1e-05,60.25,94.5,281.137564960604,66.4652580248936,,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost
C05106,S10527,Hungary,47.619,19.078,Eneolithic,BUDAK1,4985,154,4985,R02803,Baden,0.5,inhumation,0,1,crouched,left,90,180,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,bondá2009a,,1715,0.00018275,0.026772,0.00172875,0.214893,0.0018625,0.73360675,0.00058625,0.02035825,1e-05,60.25,94.5,281.137564960604,66.4652580248936,,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost
C05107,S10527,Hungary,47.619,19.078,Eneolithic,BUDAK1,4985,154,4985,R02804,Baden,0.5,inhumation,0,1,crouched,right,90,180,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,bondá2009a,,1716,0.00018275,0.026772,0.00172875,0.214893,0.0018625,0.73360675,0.00058625,0.02035825,1e-05,60.25,94.5,281.137564960604,66.4652580248936,,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost
C05108,S10527,Hungary,47.619,19.078,Eneolithic,BUDAK1,4985,154,4985,R02805,Baden,0,inhumation,0,1,crouched,right,90,180,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,bondá2009a,,1717,0.00018275,0.026772,0.00172875,0.214893,0.0018625,0.73360675,0.00058625,0.02035825,1e-05,60.25,94.5,281.137564960604,66.4652580248936,,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost
C05109,S10527,Hungary,47.619,19.078,Eneolithic,BUDAK1,4985,154,4985,R02806,Baden,0.25,inhumation,0,1,crouched,right,90,180,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,bondá2009a,,1718,0.00018275,0.026772,0.00172875,0.214893,0.0018625,0.73360675,0.00058625,0.02035825,1e-05,60.25,94.5,281.137564960604,66.4652580248936,,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost
