"SiteID","Latitude","Longitude","PhaseID","gaussianModelMu","gaussianModelSigma","aDNAID","aDNACitationID","DepositionType","RiteID","IndividualID","Dismembered","Head","BodyPositioning","BurialSide","BurialOrientationMin","BurialOrientationMax","GraveGoods","Ochre","CitationID","time_added","user_added","time_last_update","user_last_update"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02765","C05068","0","1","crouched","left","90","180","1","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02766","C05069","0","1","crouched","right","90","180","1","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02767","C05070","0","1","crouched","left","90","180","1","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02768","C05071","0","1","crouched","right","90","180","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02769","C05072","0","1","crouched","left","135","225","1","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02770","C05073","0","1","crouched","left","135","225","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02771","C05074","0","1","crouched","right","135","225","1","1","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02772","C05075","0","1","crouched","left","135","225","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02773","C05076","0","1","irregular","right","45","135","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02774","C05077","0","1","crouched","right","90","180","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02775","C05078","0","1","crouched","left","180","270","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02776","C05079","0","1","crouched","left","90","180","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02777","C05080","0","1","crouched","left","90","180","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02778","C05081","0","1","crouched","right","90","180","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02779","C05082","0","1","crouched","right","90","180","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02780","C05083","0","1","crouched","left",\N,\N,"1","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02781","C05084","0","1","crouched","left","135","225","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02782","C05085","0","1","crouched","right","90","180","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02783","C05086","0","1","crouched","left","90","180","1","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02784","C05087",\N,"1",\N,\N,\N,\N,"1","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02785","C05088","0","1","crouched","left","90","180","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02786","C05089","0","1","crouched","front",\N,\N,"0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02787","C05090","0","1","crouched","left","90","180","1","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02788","C05091","0","1","crouched","right","90","180","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02789","C05092","0","1","crouched","left","180","270","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02790","C05093","0","1","crouched","right","135","225","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02791","C05094","0","1","crouched","right","90","180","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02792","C05095","0","1","crouched","left","135","225","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02793","C05096","0","1","crouched","front","90","180","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02794","C05097","0","1","crouched","left","180","270","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02795","C05098","0","1","crouched","left","180","270","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02796","C05099","0","1","crouched","right","135","225","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02797","C05100","0","1","crouched","left","135","225","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02798","C05101","0","1","crouched","right","270","0","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02799","C05102","0","1","crouched","left","135","225","1","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02800","C05103","0","1","crouched","right","135","225","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02801","C05104","0","1","crouched","right","0","90","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02802","C05105","0","1","crouched","right","180","270","1","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02803","C05106","0","1","crouched","left","90","180","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02804","C05107","0","1","crouched","right","90","180","1","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02805","C05108","0","1","crouched","right","90","180","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02806","C05109","0","1","crouched","right","90","180","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02807","C05110","0","1","crouched","left","45","135","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02808","C05111","0","1","crouched","left","45","135","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02809","C05112","0","1","crouched","right","180","270","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02810","C05113","0","1","crouched","right","180","270","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02811","C05114","0","1","crouched","back","225","315","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02812","C05115","0","1","crouched","left","270","0","1","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02813","C05116","0","1","crouched","front","90","180","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02814","C05117","0","1","crouched","left","135","225","1","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02815","C05118","1","1",\N,\N,\N,\N,"0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02816","C05119","0","1","crouched","left","225","315","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02817","C05120","0","1","crouched","left","225","315","1","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02818","C05121",\N,"1",\N,\N,"225","315","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02819","C05122","0","1","crouched","left","90","180","1","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02820","C05123","0","1","crouched","back","90","180","1","1","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02821","C05124","0","1","crouched","left","180","270","1","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02822","C05125","0","1","crouched","right","180","270","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02823","C05126","0","1","crouched","right","90","180","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02824","C05127","0","1","crouched","back","90","180","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02825","C05128","0","1","crouched","left","180","270","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02826","C05129","0","1","crouched","right","90","180","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02827","C05130","0","1","crouched","left","135","225","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02828","C05131",\N,"1",\N,\N,\N,\N,"0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02829","C05132","0","1","crouched","left","225","315","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02830","C05133","0","1","crouched","right","225","315","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02831","C05134","0","1","crouched","right","180","270","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02832","C05135","0","1","crouched","right","180","270","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02833","C05136","0","1","crouched","right","180","270","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02834","C05137","0","1","crouched","right","45","135","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02835","C05138","0","1","crouched","left","45","135","1","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02836","C05139","0","1","crouched","left","45","135","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02837","C05140","0","1","crouched","right","180","270","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02838","C05141","0","1","crouched","right","180","270","1","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02839","C05142","0","1","crouched","left","180","270","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
