ItemID,IndividualID,SiteID,PhaseID,RiteID,GraveGoods,Object,Material,MaterialType
Item-12876,C09728,S10157,ZVEJN1,R03990,1,flake,stone,flint
Item-12876,C09728,S10157,ZVEJN1,R03990,1,,bone,animal: cloven
Item-12877,C09730,S10157,ZVEJN1,R03992,1,,bone,animal: beaver
Item-12877,C09730,S10157,ZVEJN1,R03992,1,knife,stone,flint
Item-12877,C09730,S10157,ZVEJN1,R03992,1,,stone,flint
Item-12877,C09730,S10157,ZVEJN1,R03992,1,pendant,tooth,animal
Item-12879,C09734,S10157,ZVEJN1,R03996,1,pendant,tooth,animal
Item-12879,C09734,S10157,ZVEJN1,R03996,1,pendant,tooth,animal
Item-12879,C09734,S10157,ZVEJN1,R03996,1,pendant,tooth,animal
Item-12881,C09737,S10157,ZVEJN1,R03999,1,pendant,tooth,animal
Item-12881,C09737,S10157,ZVEJN1,R03999,1,pendant,tooth,animal
Item-12883,C09739,S10157,ZVEJN3,R04001,1,figurine,,
Item-12883,C09739,S10157,ZVEJN3,R04001,1,ring,metal,bronze
Item-12883,C09739,S10157,ZVEJN3,R04001,1,ring,resin,amber
Item-12883,C09739,S10157,ZVEJN3,R04001,1,bead,resin,amber
Item-12883,C09739,S10157,ZVEJN3,R04001,1,bead,,
Item-12883,C09739,S10157,ZVEJN3,R04001,1,pendant,resin,amber
Item-12883,C09739,S10157,ZVEJN3,R04001,1,pendant,,
Item-12883,C09739,S10157,ZVEJN3,R04001,1,pendant,tooth,animal: carnivore
Item-12883,C09739,S10157,ZVEJN3,R04001,1,ring,resin,amber
Item-12883,C09739,S10157,ZVEJN3,R04001,1,pendant,resin,amber
Item-12883,C09739,S10157,ZVEJN3,R04001,1,plaque,bone,
Item-12883,C09739,S10157,ZVEJN3,R04001,1,flake,stone,flint
Item-12886,C09742,S10157,ZVEJN3,R04004,1,pendant,tooth,animal
Item-12889,C09744,S10157,ZVEJN3,R04006,1,disc,resin,amber
Item-12889,C09744,S10157,ZVEJN3,R04006,1,ring,resin,amber
Item-12889,C09744,S10157,ZVEJN3,R04006,1,disc,resin,amber
Item-12889,C09744,S10157,ZVEJN3,R04006,1,pendant,resin,amber
Item-12889,C09744,S10157,ZVEJN3,R04006,1,pendant,resin,amber
Item-12889,C09744,S10157,ZVEJN3,R04006,1,,bone,animal: bird
Item-12889,C09744,S10157,ZVEJN3,R04006,1,gouge,bone,
Item-12889,C09744,S10157,ZVEJN3,R04006,1,disc,resin,amber
Item-12889,C09744,S10157,ZVEJN3,R04006,1,face plastering,clay,plaster
Item-12891,C09746,S10157,ZVEJN3,R04008,1,pendant,resin,amber
Item-12891,C09746,S10157,ZVEJN3,R04008,1,disc,resin,amber
Item-12892,C09747,S10157,ZVEJN3,R04009,1,harpoon,,
Item-12892,C09747,S10157,ZVEJN3,R04009,1,arrowhead,stone,flint
Item-12892,C09747,S10157,ZVEJN3,R04009,1,scraper,stone,flint
Item-12892,C09747,S10157,ZVEJN3,R04009,1,knife,stone,flint
Item-12892,C09747,S10157,ZVEJN3,R04009,1,,stone,flint
Item-12892,C09747,S10157,ZVEJN3,R04009,1,picker,bone,animal
Item-12892,C09747,S10157,ZVEJN3,R04009,1,tablet,resin,amber
Item-12892,C09747,S10157,ZVEJN3,R04009,1,harpoon,,
Item-12892,C09747,S10157,ZVEJN3,R04009,1,arrowhead,stone,flint
Item-12892,C09747,S10157,ZVEJN3,R04009,1,scraper,stone,flint
Item-12892,C09747,S10157,ZVEJN3,R04009,1,blade,stone,flint
Item-12892,C09747,S10157,ZVEJN3,R04009,1,flake,stone,flint
Item-12892,C09747,S10157,ZVEJN3,R04009,1,flake,stone,flint
Item-12892,C09747,S10157,ZVEJN3,R04009,1,flake,stone,flint
Item-12892,C09747,S10157,ZVEJN3,R04009,1,point,bone,animal
Item-12892,C09747,S10157,ZVEJN3,R04009,1,tablet,resin,amber
Item-12893,C09748,S10157,ZVEJN3,R04010,1,harpoon,bone,animal
Item-12893,C09748,S10157,ZVEJN3,R04010,1,harpoon,bone,animal
Item-12893,C09748,S10157,ZVEJN3,R04010,1,point,bone,animal
Item-12893,C09748,S10157,ZVEJN3,R04010,1,,bone: long,animal: elk
Item-12893,C09748,S10157,ZVEJN3,R04010,1,dagger,bone: cannon,animal
Item-12893,C09748,S10157,ZVEJN3,R04010,1,dagger,bone,animal
Item-12893,C09748,S10157,ZVEJN3,R04010,1,chip,stone,flint
Item-12894,C09749,S10157,ZVEJN2,R04011,1,sliver,stone,quartz
Item-12896,C09751,S10157,ZVEJN1,R04013,1,spearhead,bone,animal
Item-12896,C09751,S10157,ZVEJN1,R04013,1,spearhead,bone,animal
Item-12898,C09753,S10157,ZVEJN5,R04015,1,axe: flat,stone,
Item-12898,C09753,S10157,ZVEJN5,R04015,1,pendant,tooth,animal
Item-12898,C09753,S10157,ZVEJN5,R04015,1,dagger,bone,animal
Item-12898,C09753,S10157,ZVEJN5,R04015,1,knife,stone,flint
Item-12898,C09753,S10157,ZVEJN5,R04015,1,flake,stone,flint
Item-12898,C09753,S10157,ZVEJN5,R04015,1,spearhead,bone,animal
Item-12898,C09753,S10157,ZVEJN5,R04015,1,burin: micro,stone,flint
Item-12898,C09753,S10157,ZVEJN5,R04015,1,scraper,stone,flint
Item-12898,C09753,S10157,ZVEJN5,R04015,1,pendant,tooth,animal
Item-12900,C09755,S10157,ZVEJN1,R04017,1,pendant,tooth,animal
Item-12900,C09755,S10157,ZVEJN1,R04017,1,,bone,animal: beaver
Item-12900,C09755,S10157,ZVEJN1,R04017,1,,bone,animal: bird
Item-12901,C09756,S10157,ZVEJN1,R04018,1,pendant,tooth,animal
Item-12901,C09756,S10157,ZVEJN1,R04018,1,,bone: phalange,animal
Item-12901,C09756,S10157,ZVEJN1,R04018,1,,bone,animal: bird
Item-12901,C09756,S10157,ZVEJN1,R04018,1,figurine,stone,
Item-12901,C09756,S10157,ZVEJN1,R04018,1,chip,stone,flint
Item-12901,C09756,S10157,ZVEJN1,R04018,1,pendant,tooth,animal
Item-12901,C09756,S10157,ZVEJN1,R04018,1,pendant,tooth,animal
Item-12901,C09756,S10157,ZVEJN1,R04018,1,pendant,tooth,animal
Item-12901,C09756,S10157,ZVEJN1,R04018,1,,bone,animal: beaver
Item-12901,C09756,S10157,ZVEJN1,R04018,1,,bone: phalange,animal
Item-12901,C09756,S10157,ZVEJN1,R04018,1,,bone,animal: bird
Item-12901,C09756,S10157,ZVEJN1,R04018,1,figurine,stone,
Item-12901,C09756,S10157,ZVEJN1,R04018,1,pebble,stone,
Item-12901,C09756,S10157,ZVEJN1,R04018,1,flake,stone,flint
Item-12902,C09757,S10157,ZVEJN2,R04019,1,pendant,tooth,animal
Item-12935,C09837,S11865,SLONO51,R04050,1,flake,stone,flint: Volhynian
Item-12958,C09842,S11867,GOLKRI1,R04055,1,knife,stone,flint
Item-12958,C09842,S11867,GOLKRI1,R04055,1,,stone,
Item-12959,C09843,S11867,GOLKRI1,R04056,1,,shell,animal: mollusca
Item-12959,C09843,S11867,GOLKRI1,R04056,1,vessel,clay,clay: pottery
Item-12960,C09844,S11867,GOLKRI1,R04057,1,tip,stone,flint
Item-12960,C09844,S11867,GOLKRI1,R04057,1,,tooth: canine: upper,animal: wild boar
Item-12960,C09844,S11867,GOLKRI1,R04057,1,,tooth: canine: upper,animal: wild boar
Item-12960,C09844,S11867,GOLKRI1,R04057,1,,shell,animal: mollusca: marine
Item-12960,C09844,S11867,GOLKRI1,R04057,1,,shell,animal: mollusca
Item-12960,C09844,S11867,GOLKRI1,R04057,1,artefact,stone,limestone
Item-12960,C09844,S11867,GOLKRI1,R04057,1,slab,stone,sandstone
Item-12960,C09844,S11867,GOLKRI1,R04057,1,vessel,clay,clay: pottery
Item-12961,C09845,S11867,GOLKRI1,R04058,1,,shell,animal: mollusca
Item-12961,C09845,S11867,GOLKRI1,R04058,1,disc,bone,animal
Item-12961,C09845,S11867,GOLKRI1,R04058,1,tip,stone,flint
Item-12961,C09845,S11867,GOLKRI1,R04058,1,,tooth: incisor,animal: marmot
Item-12961,C09845,S11867,GOLKRI1,R04058,1,vessel,clay,clay: pottery
Item-12962,C09847,S11867,GOLKRI1,R04060,1,,bone,animal
Item-12962,C09847,S11867,GOLKRI1,R04060,1,,tooth: incisor,animal: marmot
Item-12962,C09847,S11867,GOLKRI1,R04060,1,,tooth,animal: small
Item-12962,C09847,S11867,GOLKRI1,R04060,1,ring,metal,
Item-12964,C09849,S11867,GOLKRI1,R04062,1,slab,stone,quartzite: sandstone
Item-12964,C09849,S11867,GOLKRI1,R04062,1,bead,shell,animal: mollusca
Item-12966,C09853,S11867,GOLKRI1,R04066,1,,shell,animal: mollusca: marine
Item-12966,C09853,S11867,GOLKRI1,R04066,1,ring,stone,limestone
Item-12966,C09853,S11867,GOLKRI1,R04066,1,flake,stone,flint
Item-12967,C09854,S11867,GOLKRI1,R04067,1,vessel,clay,clay: pottery
Item-12967,C09854,S11867,GOLKRI1,R04067,1,,tooth: incisor,animal: marmot
Item-12967,C09854,S11867,GOLKRI1,R04067,1,disc,bone,animal
Item-12968,C09855,S11867,GOLKRI1,R04068,1,,shell,animal: mollusca
Item-13161,C03981,S10195,VILN1,R01036,1,blade,stone,flint
Item-13161,C03981,S10195,VILN1,R01036,1,pendant,tooth,animal: deer
Item-13162,C03984,S10195,VILN2,R01039,1,trapeze,stone,flint
Item-13162,C03984,S10195,VILN2,R01039,1,blade,stone,flint
Item-13162,C03984,S10195,VILN2,R01039,1,,tooth,animal: fish
Item-13173,C10319,S11877,KSIZOV65,R04084,1,,,
Item-13177,C10321,S11336,SAKHT2,R04086,1,,,
Item-13178,C10325,S11336,SAKHT2,R04090,1,,,
Item-13179,C10342,S11336,SAKHT2,R04107,1,,,
Item-13180,C10344,S11336,SAKHT2,R04109,1,,,
Item-13181,C10346,S11336,SAKHT2,R04111,1,,,
Item-13182,C10335,S11336,SAKHT2,R04100,1,,,
Item-13184,C10327,S11336,SAKHT2,R04092,1,,,
Item-13187,C10338,S11336,SAKHT2,R04103,1,,,
Item-13189,C10340,S11336,SAKHT2,R04105,1,,,
Item-13190,C10328,S11336,SAKHT2,R04093,1,,,
Item-13191,C10336,S11336,SAKHT2,R04101,1,,,
Item-13194,C10330,S11336,SAKHT2,R04095,1,,,
Item-13195,C10329,S11336,SAKHT2,R04094,1,,,
Item-13212,C10360,S02237,HNDY1,R04125,1,,,
Item-13214,C10362,S02237,HNDY1,R04127,1,,,
Item-13217,C10365,S12047,IGREVIII4,R04130,1,,,
Item-13222,C10372,S11325,MAMGO1,R04137,1,,,
Item-13223,C10373,S11325,MAMGO1,R04138,1,,,
Item-13239,C10394,S11348,VOV11,R04159,1,,,
Item-13245,C10392,S11348,VOV11,R04157,1,,,
Item-13246,C10393,S11348,VOV11,R04158,1,,,
Item-16011,C12032,S12605,SLPTCP2,R01708,1,blade,stone,flint
Item-16011,C12032,S12605,SLPTCP2,R01708,1,bladelet,stone,flint
Item-16012,C12033,S12605,SLPTCP2,R01709,1,,stone,flint
Item-16029,C12069,S12610,ISMLP2,R01745,1,bead,stone,sandstone
Item-16642,C12522,S09095,GURNOU1,R01861,1,vessel,clay,clay: pottery
Item-16642,C12522,S09095,GURNOU1,R01861,1,flake,stone,flint
Item-16642,C12522,S09095,GURNOU1,R01861,1,strike-a-light,stone,flint
Item-16642,C12522,S09095,GURNOU1,R01861,1,button,bone,animal
Item-16665,C12545,S02756,FSOLHO1,R01884,1,arrowhead,,
Item-16665,C12545,S02756,FSOLHO1,R01884,1,burial,bone,animal: sheep
Item-16666,C12546,S02756,FSOLHO1,R01885,1,splinter,stone,flint
Item-16667,C12547,S02756,FSOLHO1,R01886,1,arrowhead,,
Item-16667,C12547,S02756,FSOLHO1,R01886,1,tool,,
Item-16667,C12547,S02756,FSOLHO1,R01886,1,flake,stone,flint
Item-16667,C12547,S02756,FSOLHO1,R01886,1,splinter,stone,flint
Item-16667,C12547,S02756,FSOLHO1,R01886,1,burial,bone,animal: sheep
Item-16667,C12547,S02756,FSOLHO1,R01886,1,burial,bone,animal: sheep
Item-16667,C12547,S02756,FSOLHO1,R01886,1,burial,bone,animal: sheep
Item-16667,C12547,S02756,FSOLHO1,R01886,1,,bone: scapula,animal: bovid
Item-16667,C12547,S02756,FSOLHO1,R01886,1,,bone: metacarpal: distal,animal: bovid
Item-16667,C12547,S02756,FSOLHO1,R01886,1,,bone: horn: core,animal: bovid
Item-16667,C12547,S02756,FSOLHO1,R01886,1,,tooth,animal: bovid
Item-16668,C12548,S02756,FSOLHO1,R01887,1,arrowhead,,
Item-16668,C12548,S02756,FSOLHO1,R01887,1,tool,,
Item-16668,C12548,S02756,FSOLHO1,R01887,1,core,stone,flint
Item-16668,C12548,S02756,FSOLHO1,R01887,1,flake,stone,flint
Item-16668,C12548,S02756,FSOLHO1,R01887,1,splinter,stone,flint
Item-16668,C12548,S02756,FSOLHO1,R01887,1,burial,bone,animal: sheep
Item-16668,C12548,S02756,FSOLHO1,R01887,1,,bone: scapula,animal: bovid
Item-16668,C12548,S02756,FSOLHO1,R01887,1,,bone: vertebra: cervical,animal: bovid
Item-16669,C12549,S02756,FSOLHO1,R01888,1,arrowhead,,
Item-16669,C12549,S02756,FSOLHO1,R01888,1,tool,,
Item-16669,C12549,S02756,FSOLHO1,R01888,1,flake,stone,flint
Item-16669,C12549,S02756,FSOLHO1,R01888,1,splinter,stone,flint
Item-16672,C12552,S02756,FSOLHO1,R01891,1,arrowhead,,
Item-16672,C12552,S02756,FSOLHO1,R01891,1,flake,stone,flint
Item-16672,C12552,S02756,FSOLHO1,R01891,1,splinter,stone,flint
Item-16800,C00724,S10574,DERMII1,R00374,1,vessel,clay,clay: pottery
Item-16800,C00724,S10574,DERMII1,R00374,1,vessel,clay,clay: pottery
Item-16800,C00724,S10574,DERMII1,R00374,1,vessel,clay,clay: pottery
Item-16801,C00727,S10574,DERMII1,R00377,1,grinding stone,stone,
Item-16802,C00728,S10574,DERMII1,R00378,1,adze,stone,volcanic
Item-16802,C00728,S10574,DERMII1,R00378,1,gag,antler,animal
Item-16803,C00739,S10255,ALSO3,R00389,1,vessel,clay,clay: pottery
Item-16804,C00741,S10255,ALSO3,R00391,1,vessel,clay,clay: pottery
Item-16909,C04431,S10255,ALSO4,R01255,1,vessel,clay,clay: pottery
Item-16909,C04431,S10255,ALSO4,R01255,1,armring,metal,copper
Item-16915,C04442,S10255,ALSO4,R01266,1,vessel,clay,clay: pottery
Item-16915,C04442,S10255,ALSO4,R01266,1,adze,stone,
Item-16915,C04442,S10255,ALSO4,R01266,1,blade,stone,flint
Item-16915,C04442,S10255,ALSO4,R01266,1,point,antler,animal
Item-16915,C04442,S10255,ALSO4,R01266,1,,bone: shoulder blade,animal
Item-16918,C00769,S10574,DERMII1,R00419,1,vessel,clay,clay: pottery
Item-16918,C00769,S10574,DERMII1,R00419,1,adze,stone,amphibolite
Item-16919,C04495,S10574,DERMII1,R01297,1,vessel,clay,clay: pottery
Item-16920,C04497,S10574,DERMII1,R01299,1,adze,stone,amphibolite
Item-16921,C04498,S10574,DERMII1,R01300,1,vessel,clay,clay: pottery
Item-16921,C04498,S10574,DERMII1,R01300,1,adze,stone,quartzite
Item-16921,C04498,S10574,DERMII1,R01300,1,pigment,stone,manganite
Item-16922,C04499,S10574,DERMII1,R01301,1,vessel,clay,clay: pottery
Item-16922,C04499,S10574,DERMII1,R01301,1,vessel,clay,clay: pottery
Item-16922,C04499,S10574,DERMII1,R01301,1,vessel,clay,clay: pottery
Item-16922,C04499,S10574,DERMII1,R01301,1,vessel,clay,clay: pottery
Item-16923,C04500,S10574,DERMII1,R01302,1,vessel,clay,clay: pottery
Item-16923,C04500,S10574,DERMII1,R01302,1,vessel,clay,clay: pottery
Item-16923,C04500,S10574,DERMII1,R01302,1,adze,stone,quartzite
Item-16923,C04500,S10574,DERMII1,R01302,1,grinding stone,stone,
Item-16924,C04506,S10574,DERMII1,R01308,1,vessel,clay,clay: pottery
Item-16924,C04506,S10574,DERMII1,R01308,1,vessel,clay,clay: pottery
Item-16924,C04506,S10574,DERMII1,R01308,1,grinding stone,stone,
Item-16925,C04513,S10574,DERMII1,R01315,1,vessel,clay,clay: pottery
Item-16925,C04513,S10574,DERMII1,R01315,1,vessel,clay,clay: pottery
Item-16925,C04513,S10574,DERMII1,R01315,1,gag,antler,animal
Item-16926,C04515,S10574,DERMII1,R01317,1,pigment,stone,manganite
Item-16927,C04517,S10574,DERMII1,R01319,1,vessel,clay,clay: pottery
Item-16927,C04517,S10574,DERMII1,R01319,1,vessel,clay,clay: pottery
Item-16927,C04517,S10574,DERMII1,R01319,1,vessel,clay,clay: pottery
Item-16927,C04517,S10574,DERMII1,R01319,1,vessel,clay,clay: pottery
Item-16927,C04517,S10574,DERMII1,R01319,1,grinding stone,stone,
Item-16927,C04517,S10574,DERMII1,R01319,1,pendant,shell,animal: mollusca
Item-16928,C04518,S10574,DERMII1,R01320,1,grinding stone,stone,
Item-16929,C04519,S10574,DERMII1,R01321,1,pigment,stone,manganite
Item-16930,C04520,S10574,DERMII1,R01322,1,vessel,clay,clay: pottery
Item-16930,C04520,S10574,DERMII1,R01322,1,pigment,stone,manganite
Item-16930,C04520,S10574,DERMII1,R01322,1,bead,shell,animal: mollusca
Item-16930,C04520,S10574,DERMII1,R01322,1,armring,shell,animal: mollusca
Item-16931,C04522,S10574,DERMII1,R01324,1,vessel,clay,clay: pottery
Item-16931,C04522,S10574,DERMII1,R01324,1,vessel,clay,clay: pottery
Item-16932,C04524,S10574,DERMII1,R01326,1,pigment,stone,manganite
Item-16932,C04524,S10574,DERMII1,R01326,1,vessel,clay,clay: pottery
Item-16932,C04524,S10574,DERMII1,R01326,1,vessel,clay,clay: pottery
Item-16932,C04524,S10574,DERMII1,R01326,1,vessel,clay,clay: pottery
Item-16932,C04524,S10574,DERMII1,R01326,1,vessel,clay,clay: pottery
Item-16932,C04524,S10574,DERMII1,R01326,1,vessel,clay,clay: pottery
Item-16932,C04524,S10574,DERMII1,R01326,1,vessel,clay,clay: pottery
Item-16933,C04528,S10574,DERMII1,R01330,1,vessel,clay,clay: pottery
Item-16933,C04528,S10574,DERMII1,R01330,1,adze,stone,volcanic
Item-16933,C04528,S10574,DERMII1,R01330,1,pigment,stone,manganite
Item-16933,C04528,S10574,DERMII1,R01330,1,pendant,shell,animal: mollusca
Item-16934,C04534,S10574,DERMII1,R01336,1,vessel,clay,clay: pottery
Item-16935,C04535,S10574,DERMII1,R01337,1,vessel,clay,clay: pottery
Item-16935,C04535,S10574,DERMII1,R01337,1,vessel,clay,clay: pottery
Item-16935,C04535,S10574,DERMII1,R01337,1,grinding stone,stone,
Item-16935,C04535,S10574,DERMII1,R01337,1,bead,shell,animal: mollusca
Item-16935,C04535,S10574,DERMII1,R01337,1,armring,shell,animal: mollusca
Item-16935,C04535,S10574,DERMII1,R01337,1,armring,shell,animal: mollusca
Item-16935,C04535,S10574,DERMII1,R01337,1,pendant,shell,animal: mollusca
Item-16935,C04535,S10574,DERMII1,R01337,1,pendant,tooth,animal: horse
Item-16936,C04536,S10575,HALSON1,R01338,1,vessel,clay,clay: pottery
Item-16936,C04536,S10575,HALSON1,R01338,1,bead,shell,animal: mollusca
Item-16937,C04537,S10575,HALSON1,R01339,1,vessel,clay,clay: pottery
Item-16937,C04537,S10575,HALSON1,R01339,1,vessel,clay,clay: pottery
Item-16938,C04540,S10575,HALSON1,R01342,1,grinding stone,stone,
Item-16939,C04541,S10575,HALSON1,R01343,1,vessel,clay,clay: pottery
Item-16939,C04541,S10575,HALSON1,R01343,1,vessel,clay,clay: pottery
Item-16939,C04541,S10575,HALSON1,R01343,1,vessel,clay,clay: pottery
Item-16940,C04542,S10575,HALSON1,R01344,1,,bone,"animal: cattle, sheep/goat"
Item-16941,C04545,S10575,HALSON1,R01347,1,grinding stone,stone,
Item-16941,C04545,S10575,HALSON1,R01347,1,vessel,clay,clay: pottery
Item-16942,C04549,S10575,HALSON1,R01351,1,vessel,clay,clay: pottery
Item-16942,C04549,S10575,HALSON1,R01351,1,adze,stone,volcanic
Item-16942,C04549,S10575,HALSON1,R01351,1,,bone: skull,animal: cattle
Item-16942,C04549,S10575,HALSON1,R01351,1,tool,bone,animal
Item-16943,C04557,S10575,HALSON1,R01359,1,blade,stone,flint
Item-16944,C04561,S10575,HALSON1,R01363,1,arrowhead,stone,flint
Item-16945,C04564,S10575,HALSON1,R01366,1,vessel,clay,clay: pottery
Item-16945,C04564,S10575,HALSON1,R01366,1,adze,stone,volcanic/amphibolite
Item-16945,C04564,S10575,HALSON1,R01366,1,awl,bone: long,animal: ruminant
Item-16946,C04570,S10575,HALSON1,R01372,1,vessel,clay,clay: pottery
Item-16947,C04571,S10575,HALSON1,R01373,1,vessel,clay,clay: pottery
Item-16947,C04571,S10575,HALSON1,R01373,1,vessel,clay,clay: pottery
Item-16947,C04571,S10575,HALSON1,R01373,1,vessel,clay,clay: pottery
Item-16947,C04571,S10575,HALSON1,R01373,1,vessel,clay,clay: pottery
Item-16948,C04572,S10575,HALSON1,R01374,1,grinding stone,stone,
Item-16949,C04576,S10575,HALSON1,R01378,1,grinding stone,stone,
Item-16949,C04576,S10575,HALSON1,R01378,1,vessel,clay,clay: pottery
Item-16958,C07452,S04332,BREZULO2,R01390,1,vessel,clay,clay: pottery
Item-16959,C07453,S11014,CACHOV3,R01391,1,vessel,clay,clay: pottery
Item-16959,C07453,S11014,CACHOV3,R01391,1,mace,stone,
Item-16959,C07453,S11014,CACHOV3,R01391,1,axe,stone,
Item-16959,C07453,S11014,CACHOV3,R01391,1,axe,stone,silicite
Item-16959,C07453,S11014,CACHOV3,R01391,1,flake,stone,flint
Item-16960,C07455,S11014,CACHOV3,R01393,1,vessel,clay,clay: pottery
Item-16960,C07455,S11014,CACHOV3,R01393,1,axe: battle,stone,
Item-16960,C07455,S11014,CACHOV3,R01393,1,axe: flat,stone,
Item-16960,C07455,S11014,CACHOV3,R01393,1,blade,stone,flint
Item-16962,C07458,S11014,CACHOV3,R01396,1,vessel,clay,clay: pottery
Item-16962,C07458,S11014,CACHOV3,R01396,1,axe: battle,stone,
Item-16962,C07458,S11014,CACHOV3,R01396,1,blade,stone,flint
Item-16962,C07458,S11014,CACHOV3,R01396,1,awl,bone,animal
Item-16962,C07458,S11014,CACHOV3,R01396,1,,tooth: canine,animal: pig
Item-16963,C07459,S11014,CACHOV3,R01397,1,vessel,clay,clay: pottery
Item-16963,C07459,S11014,CACHOV3,R01397,1,mace,stone,
Item-16963,C07459,S11014,CACHOV3,R01397,1,axe: flat,stone,
Item-16963,C07459,S11014,CACHOV3,R01397,1,blade,stone,flint
Item-16964,C07461,S11014,CACHOV3,R01399,1,vessel,clay,clay: pottery
Item-16964,C07461,S11014,CACHOV3,R01399,1,axe: battle,stone,
Item-16964,C07461,S11014,CACHOV3,R01399,1,axe: flat,stone,
Item-16964,C07461,S11014,CACHOV3,R01399,1,blade,stone,flint
Item-16964,C07461,S11014,CACHOV3,R01399,1,flake,stone,flint
Item-16966,C07492,S11019,KNEZE2,R01422,1,vessel,clay,clay: pottery
Item-16967,C07513,S11021,KOLI24,R01443,1,vessel,clay,clay: pottery
Item-16967,C07513,S11021,KOLI24,R01443,1,vessel,clay,clay: pottery
Item-16967,C07513,S11021,KOLI24,R01443,1,,wood,charcoal
Item-16967,C07513,S11021,KOLI24,R01443,1,,bone,animal
Item-16969,C07515,S11022,KOLI62,R01445,1,vessel,clay,clay: pottery
Item-16969,C07515,S11022,KOLI62,R01445,1,,bone,animal
Item-16970,C07518,S11023,KOLI71,R01448,1,vessel,clay,clay: pottery
Item-16971,C07520,S11024,KOLST2,R01450,1,vessel,clay,clay: pottery
Item-16971,C07520,S11024,KOLST2,R01450,1,vessel,clay,clay: pottery
Item-16972,C07522,S11024,KOLST3,R01452,1,vessel,clay,clay: pottery
Item-16972,C07522,S11024,KOLST3,R01452,1,axe: flat,stone,flint
Item-16973,C07525,S11024,KOLST2,R01455,1,,clay,clay: daub
Item-16973,C07525,S11024,KOLST2,R01455,1,,bone,animal
Item-16973,C07525,S11024,KOLST2,R01455,1,,stone,
Item-16973,C07525,S11024,KOLST2,R01455,1,blade,stone,flint
Item-16973,C07525,S11024,KOLST2,R01455,1,blade,stone,flint
Item-16974,C07526,S11024,KOLST2,R01456,1,vessel,clay,clay: pottery
Item-16974,C07526,S11024,KOLST2,R01456,1,,clay,clay: daub
Item-16974,C07526,S11024,KOLST2,R01456,1,blade,stone,flint
Item-16975,C07529,S11024,KOLST2,R01459,1,vessel,clay,clay: pottery
Item-16975,C07529,S11024,KOLST2,R01459,1,,bone,animal
Item-16975,C07529,S11024,KOLST2,R01459,1,,clay,clay: daub
Item-16977,C07539,S11025,KONO2,R01469,1,vessel,clay,clay: pottery
Item-16977,C07539,S11025,KONO2,R01469,1,ring: temple: spiral,metal,copper
Item-16978,C07540,S11025,KONO2,R01470,1,bead,tooth,animal
Item-16978,C07540,S11025,KONO2,R01470,1,flake,stone,flint
Item-16979,C07595,S10034,PRJIN4,R01518,1,vessel,clay,clay: pottery
Item-16981,C07731,S11040,VLIN8,R01642,1,pin,metal,bronze
Item-16981,C07731,S11040,VLIN8,R01642,1,earring,metal,bronze
Item-16981,C07731,S11040,VLIN8,R01642,1,spiral,metal,bronze
Item-16981,C07731,S11040,VLIN8,R01642,1,bead,resin,amber
Item-16982,C07744,S11041,ZELE1,R01653,1,vessel,clay,clay: pottery
Item-16982,C07744,S11041,ZELE1,R01653,1,axe: battle,stone,
Item-16982,C07744,S11041,ZELE1,R01653,1,ring: temple: spiral,metal,copper
Item-16982,C07744,S11041,ZELE1,R01653,1,,metal: wire,copper
Item-16982,C07744,S11041,ZELE1,R01653,1,whetstone,stone,
Item-16982,C07744,S11041,ZELE1,R01653,1,blade,stone,flint
Item-16983,C07727,S11040,VLIN8,R01638,1,vessel,clay,clay: pottery
Item-16983,C07727,S11040,VLIN8,R01638,1,pin,metal,bronze
Item-16983,C07727,S11040,VLIN8,R01638,1,earring,metal,bronze
Item-16984,C07609,S11032,PRNBU5,R01532,1,vessel,clay,clay: pottery
Item-16984,C07609,S11032,PRNBU5,R01532,1,axe: battle,stone,
Item-16984,C07609,S11032,PRNBU5,R01532,1,axe: flat,stone,
Item-16985,C07610,S11032,PRNBU5,R01533,1,vessel,clay,clay: pottery
Item-16985,C07610,S11032,PRNBU5,R01533,1,ring: temple: spiral,metal,copper
Item-16985,C07610,S11032,PRNBU5,R01533,1,blade,stone,flint
Item-16986,C07733,S11040,VLIN9,R01644,1,pin,metal,bronze
Item-16987,C07737,S11040,VLIN8,R01646,1,vessel,clay,clay: pottery
Item-16987,C07737,S11040,VLIN8,R01646,1,,tooth,animal
Item-16988,C07612,S11033,PRRUZ3,R01535,1,vessel,clay,clay: pottery
