IndividualID;Culture;Period
C02891;Vatya;Bronze Age
C02892;Vatya;Bronze Age
C02893;Vatya;Bronze Age
C02894;Vatya;Bronze Age
C02895;Vatya;Bronze Age
C02896;Vatya;Bronze Age
C02901;Vatya;Bronze Age
C02902;Vatya;Bronze Age
C02903;Vatya;Bronze Age
C02905;Vatya;Bronze Age
C02906;Vatya;Bronze Age
C02907;Vatya;Bronze Age
C02908;Vatya;Bronze Age
C02909;Vatya;Bronze Age
C02910;Vatya;Bronze Age
C02911;Vatya;Bronze Age
C02912;Vatya;Bronze Age
C02918;Vatya;Bronze Age
C02937;Vatya;Bronze Age
C02940;Vatya;Bronze Age
C02949;Vatya;Bronze Age
C02950;Vatya;Bronze Age
C02951;Vatya;Bronze Age
C02961;Vatya;Bronze Age
C02962;Vatya;Bronze Age
C02967;Vatya;Bronze Age
C02968;Vatya;Bronze Age
C02975;Vatya;Bronze Age
C02976;Vatya;Bronze Age
C02977;Vatya;Bronze Age
C02978;Vatya;Bronze Age
C02979;Vatya;Bronze Age
C02980;Vatya;Bronze Age
C05234;Vatya;Bronze Age
C05235;Vatya;Bronze Age
C05236;Vatya;Bronze Age
C05237;Vatya;Bronze Age
C05238;Vatya;Bronze Age
C05239;Vatya;Bronze Age
C05240;Vatya;Bronze Age
C05241;Vatya;Bronze Age
C05242;Vatya;Bronze Age
C05244;Vatya;Bronze Age
C05246;Vatya;Bronze Age
C05247;Vatya;Bronze Age
C05248;Vatya;Bronze Age
C05250;Vatya;Bronze Age
C05251;Vatya;Bronze Age
C05252;Vatya;Bronze Age
C05254;Vatya;Bronze Age
C05255;Vatya;Bronze Age
C05256;Vatya;Bronze Age
C05257;Vatya;Bronze Age
C05258;Vatya;Bronze Age
C05259;Vatya;Bronze Age
C05260;Vatya;Bronze Age
C05261;Vatya;Bronze Age
C05262;Vatya;Bronze Age
C05263;Vatya;Bronze Age
C05264;Vatya;Bronze Age
C05265;Vatya;Bronze Age
C05267;Vatya;Bronze Age
C05269;Vatya;Bronze Age
C05270;Vatya;Bronze Age
C05271;Vatya;Bronze Age
C05273;Vatya;Bronze Age
C05274;Vatya;Bronze Age
C05275;Vatya;Bronze Age
C05277;Vatya;Bronze Age
C05278;Vatya;Bronze Age
C05279;Vatya;Bronze Age
C05280;Vatya;Bronze Age
C05281;Vatya;Bronze Age
C05284;Vatya;Bronze Age
C05289;Vatya;Bronze Age
C05290;Vatya;Bronze Age
C05297;Vatya;Bronze Age
C05298;Vatya;Bronze Age
C05301;Vatya;Bronze Age
C05304;Vatya;Bronze Age
C05307;Vatya;Bronze Age
C05308;Vatya;Bronze Age
C05309;Vatya;Bronze Age
C05311;Vatya;Bronze Age
C05312;Vatya;Bronze Age
C05317;Vatya;Bronze Age
C05323;Vatya;Bronze Age
C05324;Vatya;Bronze Age
C05326;Vatya;Bronze Age
C05327;Vatya;Bronze Age
C05328;Vatya;Bronze Age
C05331;Vatya;Bronze Age
C05332;Vatya;Bronze Age
C05333;Vatya;Bronze Age
C05334;Vatya;Bronze Age
C05337;Vatya;Bronze Age
C05339;Vatya;Bronze Age
C05340;Vatya;Bronze Age
C05341;Vatya;Bronze Age
C05342;Vatya;Bronze Age
C05347;Vatya;Bronze Age
C05350;Vatya;Bronze Age
C05351;Vatya;Bronze Age
C05352;Vatya;Bronze Age
C05353;Vatya;Bronze Age
C05355;Vatya;Bronze Age
C05357;Vatya;Bronze Age
C05359;Vatya;Bronze Age
C05360;Vatya;Bronze Age
C05363;Vatya;Bronze Age
C05365;Vatya;Bronze Age
C05366;Vatya;Bronze Age
C05367;Vatya;Bronze Age
C05368;Vatya;Bronze Age
C05370;Vatya;Bronze Age
C05371;Vatya;Bronze Age
C05372;Vatya;Bronze Age
C05373;Vatya;Bronze Age
C05374;Vatya;Bronze Age
C05375;Vatya;Bronze Age
C05376;Vatya;Bronze Age
C05377;Vatya;Bronze Age
C05378;Vatya;Bronze Age
C05379;Vatya;Bronze Age
C05380;Vatya;Bronze Age
C05381;Vatya;Bronze Age
C05382;Vatya;Bronze Age
C05383;Vatya;Bronze Age
C05384;Vatya;Bronze Age
C05385;Vatya;Bronze Age
C05386;Vatya;Bronze Age
C05388;Vatya;Bronze Age
C05389;Vatya;Bronze Age
C05390;Vatya;Bronze Age
C05393;Vatya;Bronze Age
C05394;Vatya;Bronze Age
C05395;Vatya;Bronze Age
C05396;Vatya;Bronze Age
C05397;Vatya;Bronze Age
C05398;Vatya;Bronze Age
C05400;Vatya;Bronze Age
C05401;Vatya;Bronze Age
C05402;Vatya;Bronze Age
C05404;Vatya;Bronze Age
C05405;Vatya;Bronze Age
C05410;Vatya;Bronze Age
C05412;Vatya;Bronze Age
C05416;Vatya;Bronze Age
C05419;Vatya;Bronze Age
C05421;Vatya;Bronze Age
C05423;Vatya;Bronze Age
C05424;Vatya;Bronze Age
C05425;Vatya;Bronze Age
C05426;Vatya;Bronze Age
C05428;Vatya;Bronze Age
C05429;Vatya;Bronze Age
C05430;Vatya;Bronze Age
C05431;Vatya;Bronze Age
C05433;Vatya;Bronze Age
C05434;Vatya;Bronze Age
C05435;Vatya;Bronze Age
C05438;Vatya;Bronze Age
C05439;Vatya;Bronze Age
C05440;Vatya;Bronze Age
C05441;Vatya;Bronze Age
C05442;Vatya;Bronze Age
C05443;Vatya;Bronze Age
C05444;Vatya;Bronze Age
C05445;Vatya;Bronze Age
C05446;Vatya;Bronze Age
C05447;Vatya;Bronze Age
C05449;Vatya;Bronze Age
C05450;Vatya;Bronze Age
C05451;Vatya;Bronze Age
C05452;Vatya;Bronze Age
C05453;Vatya;Bronze Age
C05454;Vatya;Bronze Age
C05456;Vatya;Bronze Age
C05457;Vatya;Bronze Age
C05458;Vatya;Bronze Age
C05459;Vatya;Bronze Age
C05460;Vatya;Bronze Age
C05463;Vatya;Bronze Age
C05464;Vatya;Bronze Age
C05465;Vatya;Bronze Age
C05468;Vatya;Bronze Age
C05470;Vatya;Bronze Age
C05471;Vatya;Bronze Age
C05472;Vatya;Bronze Age
C05476;Vatya;Bronze Age
C05477;Vatya;Bronze Age
C05479;Vatya;Bronze Age
C05480;Vatya;Bronze Age
C05481;Vatya;Bronze Age
C05482;Vatya;Bronze Age
C05483;Vatya;Bronze Age
C05485;Vatya;Bronze Age
C05486;Vatya;Bronze Age
C05487;Vatya;Bronze Age
C05488;Vatya;Bronze Age
C05489;Vatya;Bronze Age
C05490;Vatya;Bronze Age
C05491;Vatya;Bronze Age
C05492;Vatya;Bronze Age
C05493;Vatya;Bronze Age
C05494;Vatya;Bronze Age
C05495;Vatya;Bronze Age
C05496;Vatya;Bronze Age
C05497;Vatya;Bronze Age
C05498;Vatya;Bronze Age
C05499;Vatya;Bronze Age
C05500;Vatya;Bronze Age
C05502;Vatya;Bronze Age
C05503;Vatya;Bronze Age
C05504;Vatya;Bronze Age
C05505;Vatya;Bronze Age
C05506;Vatya;Bronze Age
C05507;Vatya;Bronze Age
C05508;Vatya;Bronze Age
C05509;Vatya;Bronze Age
C05510;Vatya;Bronze Age
C05511;Vatya;Bronze Age
C05512;Vatya;Bronze Age
C05513;Vatya;Bronze Age
C05514;Vatya;Bronze Age
C05515;Vatya;Bronze Age
C05516;Vatya;Bronze Age
C05518;Vatya;Bronze Age
C05519;Vatya;Bronze Age
C05520;Vatya;Bronze Age
C05521;Vatya;Bronze Age
C05522;Vatya;Bronze Age
C05523;Vatya;Bronze Age
C05524;Vatya;Bronze Age
C05526;Vatya;Bronze Age
C05527;Vatya;Bronze Age
C05528;Vatya;Bronze Age
C05529;Vatya;Bronze Age
C05530;Vatya;Bronze Age
C05531;Vatya;Bronze Age
C05533;Vatya;Bronze Age
C05534;Vatya;Bronze Age
C05535;Vatya;Bronze Age
C05536;Vatya;Bronze Age
C05538;Vatya;Bronze Age
C05539;Vatya;Bronze Age
C05540;Vatya;Bronze Age
C05541;Vatya;Bronze Age
C05542;Vatya;Bronze Age
C05543;Vatya;Bronze Age
C05544;Vatya;Bronze Age
C05545;Vatya;Bronze Age
C05546;Vatya;Bronze Age
C05547;Vatya;Bronze Age
C05548;Vatya;Bronze Age
C05549;Vatya;Bronze Age
C05550;Vatya;Bronze Age
C05551;Vatya;Bronze Age
C05552;Vatya;Bronze Age
C05553;Vatya;Bronze Age
C05554;Vatya;Bronze Age
C05556;Vatya;Bronze Age
C05560;Vatya;Bronze Age
C05561;Vatya;Bronze Age
C05562;Vatya;Bronze Age
C05563;Vatya;Bronze Age
C05564;Vatya;Bronze Age
C05565;Vatya;Bronze Age
C05566;Vatya;Bronze Age
C05567;Vatya;Bronze Age
C05569;Vatya;Bronze Age
C05571;Vatya;Bronze Age
C05572;Vatya;Bronze Age
C05573;Vatya;Bronze Age
C05574;Vatya;Bronze Age
C05575;Vatya;Bronze Age
C05576;Vatya;Bronze Age
C05577;Vatya;Bronze Age
C05578;Vatya;Bronze Age
C05579;Vatya;Bronze Age
C05581;Vatya;Bronze Age
C05582;Vatya;Bronze Age
C05583;Vatya;Bronze Age
C05584;Vatya;Bronze Age
C05586;Vatya;Bronze Age
C05588;Vatya;Bronze Age
C05590;Vatya;Bronze Age
C05592;Vatya;Bronze Age
C05593;Vatya;Bronze Age
C05594;Vatya;Bronze Age
C05595;Vatya;Bronze Age
C05597;Vatya;Bronze Age
C05599;Vatya;Bronze Age
C05601;Vatya;Bronze Age
C05603;Vatya;Bronze Age
C05604;Vatya;Bronze Age
C05605;Vatya;Bronze Age
C05606;Vatya;Bronze Age
C05607;Vatya;Bronze Age
C05609;Vatya;Bronze Age
C05610;Vatya;Bronze Age
C05612;Vatya;Bronze Age
C05613;Vatya;Bronze Age
C05614;Vatya;Bronze Age
C05616;Vatya;Bronze Age
C05618;Vatya;Bronze Age
C05621;Vatya;Bronze Age
C05622;Vatya;Bronze Age
C05625;Vatya;Bronze Age
C05626;Vatya;Bronze Age
C05628;Vatya;Bronze Age
C05629;Vatya;Bronze Age
C05630;Vatya;Bronze Age
C05631;Vatya;Bronze Age
C05632;Vatya;Bronze Age
C05633;Vatya;Bronze Age
C05634;Vatya;Bronze Age
C05635;Vatya;Bronze Age
C05636;Vatya;Bronze Age
C05638;Vatya;Bronze Age
C05645;Vatya;Bronze Age
C05653;Vatya;Bronze Age
C05654;Vatya;Bronze Age
C05660;Vatya;Bronze Age
C05661;Vatya;Bronze Age
C05663;Vatya;Bronze Age
C05665;Vatya;Bronze Age
C05670;Vatya;Bronze Age
C05676;Vatya;Bronze Age
C05680;Vatya;Bronze Age
C05681;Vatya;Bronze Age
C05685;Vatya;Bronze Age
C05686;Vatya;Bronze Age
C05698;Vatya;Bronze Age
C05706;Vatya;Bronze Age
C05707;Vatya;Bronze Age
C05709;Vatya;Bronze Age
C05710;Vatya;Bronze Age
C05715;Vatya;Bronze Age
C05716;Vatya;Bronze Age
C05717;Vatya;Bronze Age
C05724;Vatya;Bronze Age
C05726;Vatya;Bronze Age
C05727;Vatya;Bronze Age
C05729;Vatya;Bronze Age
C05750;Vatya;Bronze Age
C05756;Vatya;Bronze Age
C05760;Vatya;Bronze Age
C05761;Vatya;Bronze Age
C05762;Vatya;Bronze Age
C05764;Vatya;Bronze Age
C05765;Vatya;Bronze Age
C05767;Vatya;Bronze Age
C05769;Vatya;Bronze Age
C05770;Vatya;Bronze Age
C05771;Vatya;Bronze Age
C05772;Vatya;Bronze Age
C05773;Vatya;Bronze Age
C05777;Vatya;Bronze Age
C05778;Vatya;Bronze Age
C05779;Vatya;Bronze Age
C05781;Vatya;Bronze Age
C05782;Vatya;Bronze Age
C05784;Vatya;Bronze Age
C05785;Vatya;Bronze Age
C05787;Vatya;Bronze Age
C05791;Vatya;Bronze Age
C05796;Vatya;Bronze Age
C05797;Vatya;Bronze Age
C05800;Vatya;Bronze Age
C05802;Vatya;Bronze Age
C05810;Vatya;Bronze Age
C05817;Vatya;Bronze Age
C05820;Vatya;Bronze Age
C05831;Vatya;Bronze Age
C05845;Vatya;Bronze Age
C05853;Vatya;Bronze Age
C05856;Vatya;Bronze Age
C05860;Vatya;Bronze Age
C05862;Vatya;Bronze Age
C05865;Vatya;Bronze Age
C05866;Vatya;Bronze Age
C05870;Vatya;Bronze Age
C05876;Vatya;Bronze Age
C05879;Vatya;Bronze Age
C05881;Vatya;Bronze Age
C05883;Vatya;Bronze Age
C05884;Vatya;Bronze Age
C05885;Vatya;Bronze Age
C05889;Vatya;Bronze Age
C05890;Vatya;Bronze Age
C05891;Vatya;Bronze Age
C05896;Vatya;Bronze Age
C05903;Vatya;Bronze Age
C05904;Vatya;Bronze Age
C05905;Vatya;Bronze Age
C05906;Vatya;Bronze Age
C05907;Vatya;Bronze Age
C05910;Vatya;Bronze Age
C05911;Vatya;Bronze Age
C05912;Vatya;Bronze Age
C05913;Vatya;Bronze Age
C05915;Vatya;Bronze Age
C05916;Vatya;Bronze Age
C05917;Vatya;Bronze Age
C05918;Vatya;Bronze Age
C05920;Vatya;Bronze Age
C05921;Vatya;Bronze Age
C05922;Vatya;Bronze Age
C05923;Vatya;Bronze Age
C05924;Vatya;Bronze Age
C05926;Vatya;Bronze Age
C05927;Vatya;Bronze Age
C05928;Vatya;Bronze Age
C05929;Vatya;Bronze Age
C05930;Vatya;Bronze Age
C05931;Vatya;Bronze Age
C05932;Vatya;Bronze Age
C05933;Vatya;Bronze Age
C05934;Vatya;Bronze Age
C05935;Vatya;Bronze Age
C05936;Vatya;Bronze Age
C05938;Vatya;Bronze Age
C05939;Vatya;Bronze Age
C05940;Vatya;Bronze Age
C05941;Vatya;Bronze Age
C05942;Vatya;Bronze Age
C05943;Vatya;Bronze Age
C05945;Vatya;Bronze Age
C05946;Vatya;Bronze Age
C05947;Vatya;Bronze Age
C05948;Vatya;Bronze Age
C05949;Vatya;Bronze Age
C05950;Vatya;Bronze Age
C05951;Vatya;Bronze Age
C05952;Vatya;Bronze Age
C05953;Vatya;Bronze Age
C05954;Vatya;Bronze Age
C05955;Vatya;Bronze Age
C05956;Vatya;Bronze Age
C05957;Vatya;Bronze Age
C05958;Vatya;Bronze Age
C05959;Vatya;Bronze Age
C05960;Vatya;Bronze Age
C05961;Vatya;Bronze Age
C05962;Vatya;Bronze Age
C05963;Vatya;Bronze Age
C05964;Vatya;Bronze Age
C05965;Vatya;Bronze Age
C05966;Vatya;Bronze Age
C05967;Vatya;Bronze Age
C05968;Vatya;Bronze Age
C05969;Vatya;Bronze Age
C05970;Vatya;Bronze Age
C05971;Vatya;Bronze Age
C05972;Vatya;Bronze Age
C05974;Vatya;Bronze Age
C05977;Vatya;Bronze Age
C05978;Vatya;Bronze Age
C05979;Vatya;Bronze Age
C05980;Vatya;Bronze Age
C05981;Vatya;Bronze Age
C05982;Vatya;Bronze Age
C05983;Vatya;Bronze Age
C05984;Vatya;Bronze Age
C05985;Vatya;Bronze Age
C05986;Vatya;Bronze Age
C05987;Vatya;Bronze Age
C05988;Vatya;Bronze Age
C05989;Vatya;Bronze Age
C05990;Vatya;Bronze Age
C05991;Vatya;Bronze Age
C05992;Vatya;Bronze Age
C05993;Vatya;Bronze Age
C05994;Vatya;Bronze Age
C05995;Vatya;Bronze Age
C05996;Vatya;Bronze Age
C05997;Vatya;Bronze Age
C05999;Vatya;Bronze Age
C12113;Véraza;Neolithic
C12114;Véraza;Neolithic
C12115;Véraza;Neolithic
C12116;Véraza;Neolithic
C12117;Véraza;Neolithic
C12119;Véraza;Neolithic
C12120;Véraza;Neolithic
C12121;Véraza;Neolithic
C12122;Véraza;Neolithic
C12126;Véraza;Neolithic
C03711;Vinča;Neolithic
C03712;Vinča;Neolithic
C03715;Vinča;Neolithic
C03716;Vinča;Neolithic
C03721;Vinča;Neolithic
C03722;Vinča;Neolithic
C03723;Vinča;Neolithic
C03876;Vinča;Neolithic
C03877;Vinča;Neolithic
C03878;Vinča;Neolithic
C03879;Vinča;Neolithic
C03880;Vinča;Neolithic
C03881;Vinča;Neolithic
C03882;Vinča;Neolithic
C03883;Vinča;Neolithic
C03884;Vinča;Neolithic
C03885;Vinča;Neolithic
C03886;Vinča;Neolithic
C03887;Vinča;Neolithic
C03888;Vinča;Neolithic
C03889;Vinča;Neolithic
C03890;Vinča;Neolithic
C03891;Vinča;Neolithic
C03892;Vinča;Neolithic
C03893;Vinča;Neolithic
C03894;Vinča;Neolithic
C03895;Vinča;Neolithic
C03896;Vinča;Neolithic
C03713;\N;Neolithic
C03714;\N;Neolithic
C03678;Vučedol;Eneolithic
C03679;Vučedol;Eneolithic
C03680;Vučedol;Eneolithic
C03681;Vučedol;Eneolithic
C03682;Vučedol;Eneolithic
C03683;Vučedol;Eneolithic
C03684;Vučedol;Eneolithic
C03685;Vučedol;Eneolithic
C03686;Vučedol;Eneolithic
C03687;Vučedol;Eneolithic
C03688;Vučedol;Eneolithic
C03689;Vučedol;Eneolithic
C03690;Vučedol;Eneolithic
C03691;Vučedol;Eneolithic
C03692;Vučedol;Eneolithic
C03693;Vučedol;Eneolithic
C03342;Yamnaya;Eneolithic
C03343;Yamnaya;Eneolithic
C03344;Yamnaya;Eneolithic
C03345;Yamnaya;Eneolithic
C03346;Yamnaya;Eneolithic
C03347;Yamnaya;Eneolithic
C03348;Yamnaya;Eneolithic
C03349;Yamnaya;Eneolithic
C03350;Yamnaya;Eneolithic
C03351;Yamnaya;Eneolithic
C03352;Yamnaya;Eneolithic
C03353;Yamnaya;Eneolithic
C03354;Yamnaya;Eneolithic
C03355;Yamnaya;Eneolithic
C03356;Yamnaya;Eneolithic
C10365;Yamnaya;Bronze Age
C10366;Yamnaya;Bronze Age
C10367;Yamnaya;Bronze Age
C13101;Yamnaya;Bronze Age
C13102;Yamnaya;Bronze Age
C13103;Yamnaya;Bronze Age
C13104;Yamnaya;Bronze Age
C13105;Yamnaya;Bronze Age
C13106;Yamnaya;Bronze Age
C13107;Yamnaya;Bronze Age
C13108;Yamnaya;Bronze Age
C13109;Yamnaya;Bronze Age
C13110;Yamnaya;Bronze Age
C13138;Yamnaya;Bronze Age
C13139;Yamnaya;Bronze Age
