IND	LAT	LON	TIME	ANCE1	ANCE2	ANCE3	ANCE4	ANCE5	ANCE6	ANCE7	ANCE8	ANCE9
NEO160	52.9366405003704	40.4573917112779	5269	0.022613	0.661618	1e-05	0.301502	1e-05	1e-05	1e-05	1e-05	0.014217
NEO113	50.0949131415505	39.8564014992397	7336	0.014239	0.575944	1e-05	0.236004	1e-05	0.092755	1e-05	0.081018	1e-05
NEO212	49.987713075038	39.8003088346776	7390	0.015686	0.558974	1e-05	0.213649	0.003049	0.084068	1e-05	0.124544	1e-05
NEO173	52.1804529976286	39.0204252052493	6345	0.019696	0.600669	0.001246	0.310499	0.002376	0.028325	1e-05	0.036199	0.000981
NEO174	52.2519686761498	39.0477173430752	5306	0.025517	0.622927	0.006312	0.255743	1e-05	0.042691	1e-05	0.041777	0.005012
NEO175	52.2531035677716	38.9260279384814	4607	0.008859	0.526433	1e-05	0.135551	1e-05	0.196143	1e-05	0.132974	1e-05
NEO687	57.5699500325322	58.2361505394801	5446	0.031472	0.657533	1e-05	0.303871	1e-05	1e-05	1e-05	1e-05	0.007074
RISE550	46.6414406163525	43.6177425368875	4934.5	0.009496	0.574623	1e-05	0.058162	1e-05	0.205131	1e-05	0.152548	1e-05
RISE546	46.4482751209848	43.6851079143118	4850	0.011098	0.592543	1e-05	0.065094	1e-05	0.191756	1e-05	0.139468	1e-05
RISE548	46.5018887891527	43.7694326588418	4850	0.004861	0.595309	0.001933	0.049088	0.005528	0.1834	1e-05	0.159861	1e-05
RISE547	46.5150200023409	43.6625740709715	4710.5	0.005301	0.581852	0.001184	0.047392	0.002905	0.202334	1e-05	0.159012	1e-05
RISE240	46.5042912269197	43.7099831246491	4706	1e-05	0.577815	1e-05	0.060926	0.002	0.202083	1e-05	0.145126	0.01202
RISE552	46.5864257762954	43.4159579866752	4446	0.000785	0.580366	0.003639	0.040642	0.002678	0.169183	0.00134	0.199485	0.001881
RISE555	48.8164101343881	44.4709271421656	4627	0.002114	0.576681	1e-05	0.080455	1e-05	0.222776	1e-05	0.117934	1e-05
RISE386	52.4593825140502	55.1453591780644	4121.5	0.002578	0.413737	0.016843	0.122256	0.001999	0.354014	1e-05	0.088553	1e-05
RISE392	53.8615636923537	59.0660679433681	3961	1e-05	0.425652	1e-05	0.12609	0.003054	0.36954	0.003288	0.072347	1e-05
RISE394	52.5219973351341	55.1682510199863	3801.5	1e-05	0.407328	0.001579	0.128097	1e-05	0.388956	1e-05	0.074	1e-05
RISE395	52.5980120113213	59.5816564960498	3808	1e-05	0.419928	0.002437	0.131931	1e-05	0.388766	1e-05	0.056897	1e-05
kzb008	53.9777208801452	55.6819027455989	3742	0.004532	0.478102	1e-05	0.098661	0.003961	0.304216	1e-05	0.106151	0.004359
kzb002	54.0281578306202	55.8387079333421	3721	0.012523	0.494628	1e-05	0.107515	0.002755	0.294161	1e-05	0.088388	1.1e-05
kzb007	53.8915831588767	55.8089807686862	3705	1e-05	0.436181	1e-05	0.113389	0.005953	0.360471	1e-05	0.080451	0.003525
kzb003	53.8553455662541	55.8097032027785	3650	1e-05	0.450013	1e-05	0.14102	1e-05	0.332106	1e-05	0.076811	1e-05
kzb006	53.8495276445616	55.7308082079515	3648.5	0.004628	0.436822	1e-05	0.113578	0.002234	0.358204	0.000218	0.084295	1e-05
kzb009	53.9418034269568	55.7007142063696	3644	0.002073	0.436727	1e-05	0.115817	1e-05	0.340176	1e-05	0.105167	1e-05
kzb001	53.8530023662932	55.7427286043763	3594	0.004125	0.429133	0.000927	0.12215	0.005015	0.366576	1e-05	0.068056	0.004008
mur004	53.9448082912341	55.719707354065	3742.5	0.008714	0.468316	1e-05	0.101944	0.004532	0.320237	1e-05	0.092862	0.003375
mur003	53.9387772983499	55.7761381035671	3734	0.002264	0.447032	1e-05	0.128227	0.001504	0.327914	1e-05	0.093028	1e-05
RISE523	52.9591937063821	57.0302936079726	3448	0.011827	0.423439	0.000802	0.106546	1e-05	0.27814	0.021492	0.071958	0.085786
RISE525	53.1096280233096	57.0327466300037	3000	1e-05	0.390356	1e-05	0.10034	1e-05	0.259395	0.060125	0.027155	0.162599
NEO60	68.9673111417144	33.0553888573032	3301	0.033276	0.359478	1e-05	0.113383	0.011637	0.035829	0.115722	0.004758	0.325908
NEO62	69.0446383702382	33.1750480676722	3284	0.04597	0.412647	0.007886	0.106889	0.010754	0.032547	0.077335	0.006407	0.299566
MJ-42	52.9741435010731	61.9551279590745	2617.5	0.027259	0.317411	1e-05	0.045548	0.004441	0.190664	0.15902	0.081618	0.174029
MJ-41	53.1452611783147	58.6736506639421	2524.5	0.020568	0.416624	1e-05	0.062178	0.00269	0.254137	0.03909	0.158697	0.046007
MJ-56	52.0032487753406	58.0008752747998	2513.5	0.007164	0.400611	1e-05	0.078754	1e-05	0.25197	0.029582	0.169605	0.062293
LS-13	52.5479568139464	55.7409612344764	2308.5	0.006993	0.414351	1e-05	0.070859	0.004448	0.248496	0.044029	0.153939	0.056876
MJ-44	53.7973091182206	55.3538535645697	2216.5	0.009547	0.412403	1e-05	0.051339	1e-05	0.262635	0.052792	0.157146	0.054118
MJ-43	52.7038182953838	58.711254662862	2273	0.009857	0.410555	0.002813	0.064601	1e-05	0.236278	0.0701	0.148433	0.057353
DA134	47.3238691109791	39.5636849820148	1933	0.00703	0.410413	1e-05	0.069818	1e-05	0.247253	0.031253	0.193898	0.040314
DA141	47.2237591945287	39.4689227447566	1933	0.002793	0.387716	1e-05	0.08252	0.001171	0.234971	0.037628	0.184958	0.068234
DA145	47.2772445920575	39.5766580120288	1933	0.017953	0.399093	1e-05	0.084478	0.001219	0.259672	0.04705	0.129555	0.060971
DA143	47.3015209110081	39.5132048295438	1933	0.006667	0.397811	1e-05	0.085087	0.000135	0.245133	0.035236	0.164763	0.065158
DA144	47.3022604030184	39.4828857809305	1933	0.017528	0.415481	1e-05	0.067049	1e-05	0.261339	0.044661	0.139014	0.054908
DA139	47.2127815434802	39.4552130275872	1933	0.002895	0.363804	1e-05	0.067944	0.007864	0.278185	0.040615	0.180887	0.057796
chy001	51.1156634680275	54.9913317578193	1878	0.015822	0.376663	1e-05	0.066836	0.001464	0.273343	0.016758	0.180692	0.068412
chy002	51.0957158899214	55.1669952835236	1806	0.004518	0.379663	1e-05	0.053874	1.1e-05	0.258291	0.060873	0.176479	0.06628
tem002	53.0866584123205	58.0750550627988	1790	0.01636	0.415327	0.004222	0.061037	0.012039	0.272646	0.03924	0.140553	0.038575
tem001	52.913965599807	58.1421209302545	1762	0.017357	0.404334	1e-05	0.074689	1e-05	0.280636	0.043095	0.13311	0.04676
tem003	53.0190026987903	58.0865214142762	1724.5	0.016128	0.398593	0.000395	0.066035	0.000494	0.256824	0.036541	0.177445	0.047543
NEO538	59.6421163078398	39.5569176523015	2253	0.004859	0.284629	1e-05	0.123358	1e-05	0.139474	0.106932	0.005994	0.334734
VIII9	59.4914758533612	28.7147755891737	1812.5	1e-05	0.371042	0.000396	0.20031	0.002207	0.399766	0.00793	0.006228	0.012112
VII15	59.5294439872634	28.6919272635784	1934	0.007	0.382116	1e-05	0.211623	0.005283	0.368657	1e-05	1e-05	0.025291
VIII5	59.4948410247732	28.8486532042269	1762.5	0.001872	0.41103	1e-05	0.226962	1e-05	0.347004	0.011206	1e-05	0.001896
DA243	44.0028143120837	42.6171882936824	1533	0.00171	0.26724	1e-05	0.026304	0.003207	0.36302	0.0084	0.303557	0.026552
DA162	43.2024972846545	44.4790875373036	1700	1e-05	0.235569	1e-05	0.010884	0.004758	0.392846	0.005902	0.338383	0.011639
DA146	42.9429510477372	44.1239608347043	1300	0.001645	0.321561	1e-05	0.01396	0.002193	0.335572	1e-05	0.325039	1e-05
DA160	42.9560441776086	44.2284152662475	1300	0.003465	0.21758	1e-05	1e-05	1e-05	0.390436	0.028247	0.331411	0.028831
DA164	43.236176426122	44.1487417383306	850	1e-05	0.244718	1e-05	0.030549	1e-05	0.394684	0.012936	0.291446	0.025638
VK221	59.9009433344938	32.3163723032456	1039	1e-05	0.355604	4.1e-05	0.150767	0.000965	0.459771	1e-05	0.025486	0.007345
VK219	59.9357097844593	32.2592401179019	958	1e-05	0.319615	0.004617	0.144215	1e-05	0.486823	0.021288	0.023412	1e-05
VK20	59.906351679517	32.2898683498148	888	1e-05	0.336757	1e-05	0.188161	0.009176	0.451181	1e-05	0.007046	0.007649
VK410	60.0438586264383	32.2543312394992	843	1e-05	0.359983	1e-05	0.174732	1e-05	0.462796	1e-05	1e-05	0.002439
VK16	59.9667675765231	32.3723905290477	839	0.006944	0.307828	1e-05	0.161327	0.003436	0.475281	0.009884	0.016266	0.019024
VK14	59.951470902143	32.2914575209375	800	0.002451	0.34339	0.001684	0.158854	1e-05	0.482197	1e-05	0.00497	0.006435
VK15	60.0489789944608	32.2919401083607	800	1e-05	0.320348	1e-05	0.147638	0.006973	0.492495	1e-05	0.032507	1e-05
VK17	59.9728577177972	32.2123193114996	800	1e-05	0.358275	0.000102	0.170116	0.004083	0.453959	0.002438	1e-05	0.011007
VK18	60.0756819999777	32.2481956174597	800	1e-05	0.349826	1e-05	0.1588	0.005658	0.442765	0.01367	0.011995	0.017265
VK19	60.0758801007178	32.2994192242157	800	1e-05	0.325857	0.004991	0.154956	1e-05	0.46652	0.000847	0.031364	0.015445
VK21	60.0347235869151	32.2720265687443	800	0.01303	0.351228	1e-05	0.175814	1e-05	0.433141	0.008462	1e-05	0.018295
VK218	59.9299636418931	32.3232241363265	800	1e-05	0.312487	0.008537	0.128059	1e-05	0.516002	1e-05	0.034876	1e-05
VK22	60.0778329892084	32.3671815931797	800	1e-05	0.350746	1e-05	0.152322	1e-05	0.481168	1e-05	0.009787	0.005936
VK220	59.989840402361	32.2827652207576	800	1e-05	0.342516	1e-05	0.17524	0.00816	0.459399	1e-05	0.012471	0.002183
VK23	60.0607064195443	32.3618361657485	800	1e-05	0.353049	1e-05	0.158559	0.003164	0.479228	0.001636	1e-05	0.004333
VK408	59.9999802263454	32.2203045039438	800	1e-05	0.347986	1e-05	0.151821	0.00016	0.459053	0.008839	0.013944	0.018177
VK409	59.9260474371258	32.3502440657467	800	1e-05	0.349922	1e-05	0.178135	1.4e-05	0.47185	4e-05	1e-05	1e-05
VK223	54.8231637812406	31.9221805548575	850	0.003464	0.348048	1e-05	0.182854	0.003694	0.444653	0.009775	1e-05	0.007492
VK224	54.6909612651635	31.9553795837611	850	1e-05	0.360456	1e-05	0.169281	0.002452	0.444551	0.018849	1e-05	0.004382
VK254	54.8594354658574	31.8853175669722	850	0.006089	0.269833	0.002564	0.119645	1e-05	0.463629	0.038508	0.085482	0.014241
VK272	54.7399695285782	31.791048517758	850	0.00632	0.325749	1e-05	0.157577	1e-05	0.450874	0.011925	0.044116	0.003419
VK273	54.7813325965498	31.8896239830926	850	0.001154	0.329853	0.002985	0.156235	1e-05	0.468959	1e-05	0.040785	1e-05
VK466	54.7933108372334	31.8278343064059	850	1e-05	0.338352	1e-05	0.181875	1e-05	0.43702	0.016757	0.025957	1e-05
VK159	57.836944352407	28.2564846316446	850	0.001015	0.348812	0.001476	0.173404	0.001176	0.421202	0.008789	0.040553	0.003573
VK160	58.7067656969838	36.071352632707	750	1e-05	0.35222	0.002799	0.161594	1e-05	0.431716	0.011538	0.039873	0.000239
DA142	47.2706772233546	39.4756418295298	1250	0.009729	0.23248	1e-05	0.047415	0.005056	0.220377	0.177015	0.109914	0.198004
NEO281	42.1269577366114	43.3135219160747	9724	1e-05	0.231042	1e-05	1e-05	0.001738	0.142561	1e-05	0.624609	1e-05
KK1	42.2581346976291	43.2355428224616	9720	1e-05	0.247212	1e-05	1e-05	1e-05	0.151442	1e-05	0.601286	1e-05
SATP	42.4710279381089	42.5918740520813	13255	1e-05	0.233639	1e-05	1e-05	0.006295	0.143692	1e-05	0.616324	1e-05
RISE423	40.1669231359009	45.1793127935752	3256.5	1e-05	0.258849	1e-05	0.009497	0.004641	0.380016	1e-05	0.346957	1e-05
DA31	40.5470013057627	44.9893730370048	3313.5	1e-05	0.24645	1e-05	0.010296	1e-05	0.38919	0.004544	0.339661	0.009829
DA35	40.5108757345751	44.9802870677039	3313.5	1e-05	0.224284	1e-05	1e-05	1e-05	0.402939	1e-05	0.372716	1e-05
RISE407	40.1492430270649	45.8444324113801	2955	1e-05	0.277736	1e-05	0.023632	1e-05	0.385709	0.002337	0.310545	1e-05
RISE397	39.228167920839	46.3661435342394	2901.5	0.00418	0.247312	1e-05	0.011047	0.006519	0.370098	0.009601	0.351222	1e-05
AH2	34.1116479520779	48.3523081600014	9930.5	1e-05	0.116419	0.013205	1e-05	0.018127	1e-05	0.008432	0.843777	1e-05
AH4	34.1612598522194	48.3302887057234	9929.5	0.001013	0.143208	0.002409	1e-05	0.015705	1e-05	0.013591	0.824044	1e-05
AH1	34.1978785973601	48.2942054899689	9900	1e-05	0.135434	0.006978	1e-05	0.019178	1e-05	0.007499	0.83087	1e-05
GD13a	34.360882361047	48.1278243433963	9846	1e-05	0.116572	0.015338	1e-05	0.02047	1e-05	0.000196	0.847383	1e-05
NEO816	33.7455311952531	47.1382737325504	8700	1e-05	0.124748	0.017639	1e-05	0.020504	1e-05	0.00572	0.831349	1e-05
WC1	34.6054116191249	47.0704141857941	9218.5	1e-05	0.085515	0.022861	1e-05	0.016193	1e-05	0.012981	0.86241	1e-05
Bon002	37.7305743469857	32.8920389573462	10078	1e-05	0.032182	0.004202	0.050584	0.017636	0.805034	1e-05	0.088262	0.002079
Bon004	37.7385762558784	32.8577026444394	10076	0.002719	0.055674	1e-05	0.076627	0.006202	0.803952	1e-05	0.048289	0.006517
Bon001	37.6967296121642	32.9040087860916	10032	0.002556	0.074519	1e-05	0.086056	0.001769	0.808218	0.005667	0.021072	0.000133
Tep002	38.1350420770515	34.538877236573	8585	0.006004	1e-05	0.001564	0.033475	1e-05	0.798293	1e-05	0.159467	0.001166
Tep003	38.2530762059428	34.5570165102463	8505	1e-05	0.026139	1e-05	0.012221	1e-05	0.731038	1e-05	0.230552	1e-05
Tep004	38.1755639935192	34.56667991505	8295	1e-05	0.018321	0.002872	0.015085	1e-05	0.779969	1e-05	0.183714	1e-05
Bar31	40.2055952300318	29.5710925313551	8278.5	1e-05	0.010587	0.006774	0.022951	0.007306	0.858021	1e-05	0.093476	0.000865
Bar8	40.3153170808684	29.625020592371	8071	0.00644	0.004041	0.00783	0.050376	1e-05	0.831652	1e-05	0.094767	0.004875
MA2210	38.7102970429882	34.229096407583	4700	0.001232	0.067313	0.007373	1e-05	1e-05	0.591393	1e-05	0.33265	1e-05
MA2212	38.597520094756	34.3768581181299	4700	1e-05	0.055943	0.001805	1e-05	1e-05	0.626361	1e-05	0.31584	1e-05
MA2213	38.6815894798562	34.2384882965125	4700	1e-05	0.073402	1e-05	1e-05	0.002856	0.600113	1e-05	0.323579	1e-05
MA2200	39.4051954123192	33.7877000673301	3800	1e-05	0.070502	1e-05	1e-05	0.003128	0.612838	1e-05	0.309757	0.003734
MA2203	39.437002752535	33.8607307850011	3800	0.003739	0.079965	0.001197	0.011344	1e-05	0.610905	1e-05	0.292821	1e-05
MA2205	39.3260839935858	33.761098061977	3800	1e-05	0.06654	1e-05	1e-05	1e-05	0.602555	1e-05	0.330845	1e-05
MA2206	39.409761268273	33.8590667615272	3800	0.004049	0.089921	0.00053	1e-05	0.007227	0.60268	1e-05	0.295562	1e-05
MA2197	39.2616073404439	33.8321155307442	2900	0.000782	0.229574	1e-05	0.066072	1e-05	0.651137	0.003489	0.048693	0.000233
MA2198	39.407575403247	33.8004362505488	2900	1e-05	0.170515	0.000253	0.024004	0.005127	0.394863	0.074376	0.27135	0.059501
MA2195	39.4042998018209	33.7179618114699	500	0.003973	0.172608	1e-05	0.014961	1e-05	0.187858	0.255781	0.138802	0.225998
MA2196	39.2735287891701	33.8728992067371	500	1e-05	0.182747	1e-05	0.014058	0.005378	0.33728	0.125257	0.207341	0.12792
ERS1790733	33.4613984659687	35.4957558298018	3770	1e-05	0.025797	0.021614	0.003273	1e-05	0.527404	0.003793	0.415702	0.002398
ERS1790729	33.5102908530179	35.3458398260642	3750	0.00037	0.055601	0.012753	0.013055	0.001273	0.538287	0.001575	0.376603	0.000483
ERS1790731	33.5813113383856	35.470247580111	3750	0.000593	0.020693	0.026555	1e-05	0.004224	0.569686	1e-05	0.378209	1.9e-05
ERS1790730	33.6328346574586	35.4370706571266	3650	1e-05	0.032662	0.009798	1e-05	0.01329	0.566381	1e-05	0.376801	0.001038
ERS1790732	33.6460833152663	35.4530219049193	3650	0.00421	0.018092	0.021512	0.014192	0.002007	0.544073	1e-05	0.395895	1e-05
ERS3189338	33.5440228207875	35.4351184204221	1637	0.000736	0.033567	0.013299	0.008654	0.003871	0.522481	1e-05	0.417372	1e-05
ERS3189333	33.566558464421	35.3679520585109	1628	0.006911	0.043691	0.014459	0.008039	0.000484	0.540933	1e-05	0.379108	0.006366
ERS3189339	33.5124778647814	35.3455184650142	1525	0.003607	0.04995	0.013805	1e-05	0.005037	0.522524	1e-05	0.400383	0.004673
ERS3189342	33.6235804450139	35.4190739918966	1525	0.005866	0.064037	0.01354	0.009738	1e-05	0.5598	0.002047	0.340842	0.004119
ERS3189335	33.5244191177562	35.324200057704	1421	1e-05	0.063778	0.021314	0.004111	0.001534	0.533901	1e-05	0.375333	1e-05
ERS3189343	33.587555948263	35.4341877141036	860.5	1e-05	0.169029	0.003996	0.050206	0.007673	0.548894	1e-05	0.211215	0.008967
ERS3189348	33.6059871441592	35.3631568106823	800	0.00311	0.091733	0.014733	0.010226	1e-05	0.593301	1e-05	0.286866	1e-05
ERS3189349	33.4992353618052	35.4075326771475	800	0.003925	0.075264	0.016455	1e-05	1.7e-05	0.543265	1e-05	0.354956	0.006098
ERS3189351	33.6026670302171	35.4518251012545	800	1e-05	0.198664	0.009259	0.147153	0.003281	0.57359	1e-05	0.068023	1e-05
ERS3189357	33.5491872056294	35.3657269734424	800	1e-05	0.283504	0.007841	0.142942	1e-05	0.52212	0.001332	0.04223	1e-05
ERS3189353	33.5570970131923	35.3266346934251	780.5	1e-05	0.051338	0.032507	0.006995	1e-05	0.548222	1e-05	0.360898	1e-05
ERS3189352	33.6095770829264	35.4244439201429	723.5	0.002902	0.118119	0.068676	0.09511	1e-05	0.568532	1e-05	0.14663	1e-05
ERS3189350	33.6011277354229	35.384719605837	713	1e-05	0.284742	0.006644	0.141279	0.003376	0.506611	1e-05	0.057317	1e-05
ERS3189355	33.6218421185762	35.3213221560232	701.5	0.004917	0.052041	0.018721	0.007708	0.002248	0.535948	1e-05	0.378397	1e-05
NEO310	36.8381022471935	60.4096528059617	7150	0.00464	0.234846	1e-05	1e-05	0.019686	0.011571	1e-05	0.729217	1e-05
DA381	37.208466543965	60.972313193297	5181	0.003845	0.20745	1e-05	1e-05	0.007553	0.092034	1e-05	0.689078	1e-05
DA380	37.6663404786494	59.3423614288866	5180.5	1e-05	0.265636	1e-05	1e-05	1e-05	0.056546	0.008315	0.667083	0.00238
DA383	38.7827453100402	61.7663107555453	5150	0.017021	0.269126	1e-05	1e-05	0.011916	0.100054	0.020278	0.577801	0.003782
BOT2016	53.2227970302384	67.6823693263624	5450	0.125713	0.670879	1e-05	0.010225	0.01628	1e-05	1e-05	1e-05	0.176862
BOT14	53.2230100405682	67.6759733887669	5263.5	0.134949	0.662722	1e-05	0.006206	0.010046	1e-05	1e-05	0.001197	0.18485
BOT15	53.0718016416114	67.6433052018564	5134.5	0.115156	0.685306	0.002442	0.030448	0.006881	1e-05	1e-05	0.008797	0.15095
Yamnaya	49.1501104091015	75.7724114230368	4902.5	0.002024	0.588315	1e-05	0.043491	1e-05	0.192356	1e-05	0.164547	0.009238
NEO57	52.1272032675613	64.4711127807573	4497	0.11323	0.699334	1e-05	0.031103	1e-05	1e-05	1e-05	0.034191	0.122101
EBA2	52.6340092308074	76.6464929929655	4494	0.107683	0.504805	1e-05	1e-05	0.009497	1e-05	0.084878	0.037402	0.255704
EBA1	51.6113060558401	74.5929389619175	4111.5	0.116366	0.487899	0.001781	1e-05	0.00577	1e-05	0.106297	0.002759	0.279108
NEO900	52.3697766993847	76.8555326868873	3802	0.118573	0.495096	1e-05	1e-05	0.003095	1e-05	0.103045	1e-05	0.280152
NEO904	51.6272477150895	74.7125536121894	3708	0.106425	0.524486	1e-05	1e-05	0.003221	1e-05	0.099013	0.000256	0.26657
NEO899	52.6248243034538	76.8008138048649	3641	0.10942	0.535394	1e-05	1e-05	1e-05	1e-05	0.089524	0.021976	0.243646
DA231	52.5323479352612	76.826435782956	3541.5	0.004138	0.439013	0.007017	0.106788	1e-05	0.35876	0.005262	0.069308	0.009704
DA10	49.110200401647	72.8789879443031	2816.5	0.026993	0.286647	0.001184	0.036908	0.006333	0.187906	0.19852	0.071094	0.184416
DA17	51.0818742480781	75.4547108967975	2736.5	0.008687	0.393806	1e-05	0.066135	0.002514	0.235338	0.026146	0.213829	0.053536
Ze6b	50.2195177195594	81.8527445688657	2700	0.011103	0.201972	1e-05	0.040738	1e-05	0.12509	0.31283	0.095857	0.212391
DA19	51.3169649807084	78.1378091254551	2725	0.009	0.375976	0.000727	0.078639	0.004286	0.229875	0.045981	0.213439	0.042076
DA221	43.1758395902067	76.39725084709	2718.5	0.01135	0.334074	1e-05	0.044212	0.01065	0.172364	0.119504	0.144398	0.163438
DA13	49.0229963770043	75.5254933698103	2667	0.016905	0.317126	0.005509	0.045171	0.005246	0.144519	0.172624	0.086453	0.206447
IS2	50.3391587122343	81.3896264451277	2700	0.023692	0.351831	1e-05	0.075899	0.000191	0.213297	0.091957	0.121287	0.121836
DA11	50.843645867575	73.8104887195583	2697.5	0.010788	0.292295	1e-05	0.056327	0.007302	0.137269	0.197657	0.085805	0.212546
DA18	51.7200453241263	74.911561929686	2667	0.015043	0.392393	0.002681	0.061483	2.3e-05	0.250655	0.048485	0.164831	0.064406
DA14	49.1346727152169	75.2006805193704	2667	0.006444	0.315027	0.003131	0.037372	1e-05	0.152909	0.201547	0.088131	0.195428
DA15	48.4915278834011	74.3462121637817	2667.5	0.022388	0.277474	1e-05	0.039217	1e-05	0.165728	0.224762	0.053373	0.217038
DA16	48.4812512786221	74.3540086864215	2666.5	0.015394	0.308783	1e-05	0.04792	0.001789	0.151414	0.204468	0.071369	0.198853
DA202	45.9688037546445	53.4036436663568	2661.5	0.011607	0.406467	1e-05	0.074117	1e-05	0.284018	0.030045	0.136481	0.057245
DA129	43.0634696414787	76.2197629824001	2374.5	0.015344	0.342002	0.000181	0.036609	0.006433	0.189512	0.092166	0.200159	0.117594
DA20	51.5737831259239	74.6896383470204	2299.5	0.003648	0.033611	0.002435	1e-05	1e-05	0.005651	0.470559	1e-05	0.484067
DA130	43.4362134970073	77.4784675433487	2270.5	0.029676	0.358497	1e-05	0.056986	1e-05	0.237984	0.089574	0.115846	0.111418
DA223	43.155772571899	77.9053009066265	2338.5	0.02383	0.347238	0.000495	0.034595	0.000586	0.189818	0.064271	0.265502	0.073666
DA220	43.1457662338205	77.8396766750142	2150	0.010555	0.349413	1e-05	0.041008	0.009307	0.220297	0.0546	0.255864	0.058947
DA227	43.1424430358969	77.790773492679	2150	0.010828	0.356445	0.004228	0.051758	0.005924	0.194889	0.078403	0.221673	0.075851
DA201	43.1539657251723	77.8513898666948	2079.5	0.034209	0.353913	1e-05	0.060275	1e-05	0.196533	0.081744	0.153406	0.119899
DA26	52.1386760988925	64.4519027449749	2000	0.006475	0.431664	1e-05	0.079844	0.005448	0.254317	0.03949	0.145127	0.037625
DA30	51.7375202704687	65.6007963351719	1961.5	0.003159	0.371647	0.002935	0.037065	0.006229	0.249168	0.047404	0.23357	0.048822
DA92	52.091448677266	77.1364252903592	1982.5	0.027644	0.376373	1e-05	0.055252	0.0083	0.112643	0.143349	0.093687	0.182742
DA229	42.3993843980506	69.6080582226161	1950	0.005643	0.366915	0.001608	0.068443	1e-05	0.235008	0.050957	0.204577	0.066839
DA125	42.6703853075951	67.9570673521608	1800	0.012592	0.352679	1e-05	0.076371	1e-05	0.277363	0.036459	0.191074	0.053442
DA123	42.7266640024446	68.2701921049319	1681.5	0.010002	0.313561	0.000442	0.05167	0.002677	0.216213	0.083635	0.240966	0.080833
DA121	42.6996051383857	68.2862434494402	1681.5	0.002745	0.365265	1e-05	0.042103	0.011792	0.267488	0.031286	0.24452	0.034791
